adjusted timestamps,timestamps,TP9,AF7,AF8,TP10,Right AUX
2023/07/18 15:40:25.002,1689709225.002000000,1.465,-36.133,-751.953,60.059,0
2023/07/18 15:40:25.006,1689709225.006000000,-154.785,-39.062,-789.551,-73.73,0
2023/07/18 15:40:25.010,1689709225.010000000,-106.934,-16.113,-800.293,-43.457,0
2023/07/18 15:40:25.013,1689709225.013000000,45.41,22.949,-683.105,66.406,0
2023/07/18 15:40:25.017,1689709225.017000000,35.156,-6.348,-634.277,41.504,0
2023/07/18 15:40:25.021,1689709225.021000000,0,-53.223,-754.883,-44.434,0
2023/07/18 15:40:25.025,1689709225.025000000,0,-54.199,-764.16,-36.621,0
2023/07/18 15:40:25.029,1689709225.029000000,0,-36.621,-678.711,41.992,0
2023/07/18 15:40:25.033,1689709225.033000000,0,-27.344,-643.066,35.645,0
2023/07/18 15:40:25.037,1689709225.037000000,0,-32.715,-715.82,-35.156,0
2023/07/18 15:40:25.041,1689709225.041000000,0,-47.852,-821.289,-52.734,0
2023/07/18 15:40:25.045,1689709225.045000000,0,-41.016,-713.867,-5.859,0
2023/07/18 15:40:25.049,1689709225.049000000,0,-26.367,-625.977,15.625,0
2023/07/18 15:40:25.053,1689709225.053000000,0,-33.203,-806.152,-8.789,0
2023/07/18 15:40:25.056,1689709225.056000000,0,-39.062,-878.906,-39.062,0
2023/07/18 15:40:25.060,1689709225.060000000,0,-4.395,-720.215,-19.531,0
2023/07/18 15:40:25.064,1689709225.064000000,0,34.668,-655.762,31.25,0
2023/07/18 15:40:25.068,1689709225.068000000,7.812,12.207,-703.613,22.461,0
2023/07/18 15:40:25.072,1689709225.072000000,-151.855,-14.648,-765.625,-73.73,0
2023/07/18 15:40:25.076,1689709225.076000000,-130.371,-13.184,-723.145,-84.473,0
2023/07/18 15:40:25.080,1689709225.080000000,28.32,-4.395,-624.023,19.043,0
2023/07/18 15:40:25.084,1689709225.084000000,21.973,11.719,-667.48,4.883,0
2023/07/18 15:40:25.088,1689709225.088000000,-136.719,17.09,-756.348,-99.121,0
2023/07/18 15:40:25.092,1689709225.092000000,-163.574,29.785,-728.027,-97.656,0
2023/07/18 15:40:25.096,1689709225.096000000,-6.348,40.039,-606.445,-9.277,0
2023/07/18 15:40:25.099,1689709225.099000000,65.918,-15.137,-678.711,46.387,0
2023/07/18 15:40:25.103,1689709225.103000000,-90.332,-50.781,-755.859,-26.855,0
2023/07/18 15:40:25.107,1689709225.107000000,-197.266,-22.949,-633.301,-92.773,0
2023/07/18 15:40:25.111,1689709225.111000000,-79.59,4.883,-586.914,-29.297,0
2023/07/18 15:40:25.115,1689709225.115000000,43.457,21.973,-515.625,16.602,0
2023/07/18 15:40:25.119,1689709225.119000000,-22.461,0.977,-515.137,-33.203,0
2023/07/18 15:40:25.123,1689709225.123000000,-162.109,-23.438,-573.242,-89.355,0
2023/07/18 15:40:25.127,1689709225.127000000,-116.699,-42.48,-564.453,-48.828,0
2023/07/18 15:40:25.131,1689709225.131000000,36.621,-24.414,-516.113,20.996,0
2023/07/18 15:40:25.135,1689709225.135000000,12.207,18.555,-560.059,3.418,0
2023/07/18 15:40:25.139,1689709225.139000000,-157.715,1.953,-629.883,-67.383,0
2023/07/18 15:40:25.142,1689709225.142000000,-159.18,-19.531,-664.062,-80.566,0
2023/07/18 15:40:25.146,1689709225.146000000,22.461,-14.648,-673.828,31.738,0
2023/07/18 15:40:25.150,1689709225.150000000,41.992,15.625,-509.766,43.457,0
2023/07/18 15:40:25.154,1689709225.154000000,-134.766,21.973,-544.922,-89.355,0
2023/07/18 15:40:25.158,1689709225.158000000,-201.172,-1.953,-629.883,-117.188,0
2023/07/18 15:40:25.162,1689709225.162000000,0,-5.371,-608.887,-11.23,0
2023/07/18 15:40:25.166,1689709225.166000000,0,23.438,-472.656,28.809,0
2023/07/18 15:40:25.170,1689709225.170000000,0,25.391,-478.027,-54.199,0
2023/07/18 15:40:25.174,1689709225.174000000,0,20.996,-551.27,-114.746,0
2023/07/18 15:40:25.178,1689709225.178000000,0,37.598,-492.188,-36.621,0
2023/07/18 15:40:25.182,1689709225.182000000,0,27.832,-458.984,67.383,0
2023/07/18 15:40:25.185,1689709225.185000000,0,30.273,-449.707,-5.859,0
2023/07/18 15:40:25.189,1689709225.189000000,0,13.672,-663.086,-113.281,0
2023/07/18 15:40:25.193,1689709225.193000000,0,9.277,-641.602,-74.219,0
2023/07/18 15:40:25.197,1689709225.197000000,0,55.176,-364.258,4.395,0
2023/07/18 15:40:25.201,1689709225.201000000,0,34.18,-404.785,5.371,0
2023/07/18 15:40:25.205,1689709225.205000000,0,3.906,-496.094,-82.52,0
2023/07/18 15:40:25.209,1689709225.209000000,-218.75,-6.836,-451.172,-94.238,0
2023/07/18 15:40:25.213,1689709225.213000000,-49.316,23.438,-330.078,-10.742,0
2023/07/18 15:40:25.217,1689709225.217000000,-12.207,54.688,-358.887,4.883,0
2023/07/18 15:40:25.221,1689709225.221000000,-169.922,26.855,-453.613,-46.875,0
2023/07/18 15:40:25.224,1689709225.224000000,-232.91,25.391,-456.543,-67.871,0
2023/07/18 15:40:25.228,1689709225.228000000,-109.863,42.969,-431.641,-29.297,0
2023/07/18 15:40:25.232,1689709225.232000000,-10.742,34.668,-430.664,-6.836,0
2023/07/18 15:40:25.236,1689709225.236000000,-111.816,31.25,-547.363,-52.246,0
2023/07/18 15:40:25.240,1689709225.240000000,-242.188,56.641,-457.52,-106.934,0
2023/07/18 15:40:25.244,1689709225.244000000,-153.809,54.688,-363.77,-31.25,0
2023/07/18 15:40:25.248,1689709225.248000000,-1.953,-1.953,-432.617,31.25,0
2023/07/18 15:40:25.252,1689709225.252000000,-51.758,-39.551,-488.281,-29.297,0
2023/07/18 15:40:25.256,1689709225.256000000,-226.562,-41.992,0,-91.797,0
2023/07/18 15:40:25.260,1689709225.260000000,-204.59,-40.039,0,-62.5,0
2023/07/18 15:40:25.264,1689709225.264000000,-25.391,-34.668,0,28.32,0
2023/07/18 15:40:25.267,1689709225.267000000,-27.832,-26.855,0,32.227,0
2023/07/18 15:40:25.271,1689709225.271000000,-181.152,-16.602,0,-57.129,0
2023/07/18 15:40:25.275,1689709225.275000000,-202.148,-16.113,0,-89.355,0
2023/07/18 15:40:25.279,1689709225.279000000,-50.293,-28.32,0,11.23,0
2023/07/18 15:40:25.283,1689709225.283000000,14.648,-17.578,0,26.855,0
2023/07/18 15:40:25.287,1689709225.287000000,-142.578,9.277,0,-57.129,0
2023/07/18 15:40:25.291,1689709225.291000000,-250,-8.301,0,-86.914,0
2023/07/18 15:40:25.295,1689709225.295000000,-108.887,-28.32,0,-27.832,0
2023/07/18 15:40:25.299,1689709225.299000000,23.926,-23.926,0,15.137,0
2023/07/18 15:40:25.303,1689709225.303000000,-60.059,-25.391,-375,-33.203,0
2023/07/18 15:40:25.306,1689709225.306000000,-190.918,-43.457,-475.586,-69.824,0
2023/07/18 15:40:25.310,1689709225.310000000,-127.441,-47.363,-445.801,-47.852,0
2023/07/18 15:40:25.314,1689709225.314000000,26.855,-25.391,-352.051,-1.953,0
2023/07/18 15:40:25.318,1689709225.318000000,-18.555,18.066,-364.258,-26.855,0
2023/07/18 15:40:25.322,1689709225.322000000,-177.246,41.992,-535.156,-99.121,0
2023/07/18 15:40:25.326,1689709225.326000000,-157.227,52.734,-593.262,-48.34,0
2023/07/18 15:40:25.330,1689709225.330000000,6.836,96.191,-413.574,27.832,0
2023/07/18 15:40:25.334,1689709225.334000000,32.227,119.629,-360.352,-12.207,0
2023/07/18 15:40:25.338,1689709225.338000000,-135.742,108.887,-510.742,-79.102,0
2023/07/18 15:40:25.341,1689709225.341000000,-186.523,103.027,-573.242,-86.426,0
2023/07/18 15:40:25.345,1689709225.345000000,-13.672,113.77,-414.551,-1.465,0
2023/07/18 15:40:25.349,1689709225.349000000,74.707,115.723,-359.863,39.062,0
2023/07/18 15:40:25.353,1689709225.353000000,-58.105,96.68,-414.551,-56.152,0
2023/07/18 15:40:25.357,1689709225.357000000,-157.715,88.867,-466.309,-96.68,0
2023/07/18 15:40:25.361,1689709225.361000000,-35.156,90.332,-379.395,-39.062,0
2023/07/18 15:40:25.365,1689709225.365000000,114.258,74.707,-297.363,3.418,0
2023/07/18 15:40:25.369,1689709225.369000000,19.531,48.828,-409.18,-12.695,0
2023/07/18 15:40:25.373,1689709225.373000000,-142.09,41.016,-486.816,-83.984,0
2023/07/18 15:40:25.377,1689709225.377000000,-73.242,51.758,-371.094,-60.059,0
2023/07/18 15:40:25.380,1689709225.380000000,108.398,67.383,-259.277,4.883,0
2023/07/18 15:40:25.384,1689709225.384000000,99.609,50.781,-405.273,20.996,0
2023/07/18 15:40:25.388,1689709225.388000000,-76.66,45.41,-450.195,-37.109,0
2023/07/18 15:40:25.392,1689709225.392000000,-96.191,58.105,-308.105,-86.426,0
2023/07/18 15:40:25.396,1689709225.396000000,0,47.363,-296.387,7.812,0
2023/07/18 15:40:25.400,1689709225.400000000,0,59.082,-328.125,36.133,0
2023/07/18 15:40:25.404,1689709225.404000000,0,22.949,-355.469,-60.059,0
2023/07/18 15:40:25.408,1689709225.408000000,0,-63.965,-345.215,-102.539,0
2023/07/18 15:40:25.412,1689709225.412000000,0,-50.781,-364.258,-35.156,0
2023/07/18 15:40:25.416,1689709225.416000000,0,-7.324,-399.414,16.602,0
2023/07/18 15:40:25.420,1689709225.420000000,0,14.648,-378.418,-22.461,0
2023/07/18 15:40:25.424,1689709225.424000000,0,37.109,-357.422,-86.426,0
2023/07/18 15:40:25.427,1689709225.427000000,0,31.25,-421.387,-29.297,0
2023/07/18 15:40:25.431,1689709225.431000000,0,37.598,-450.684,59.082,0
2023/07/18 15:40:25.435,1689709225.435000000,0,-9.277,-294.922,1.953,0
2023/07/18 15:40:25.439,1689709225.439000000,0,-124.512,-363.281,-79.59,0
2023/07/18 15:40:25.443,1689709225.443000000,-40.039,-154.297,0,-70.312,0
2023/07/18 15:40:25.447,1689709225.447000000,129.883,-141.602,0,0.488,0
2023/07/18 15:40:25.451,1689709225.451000000,96.68,-136.719,0,4.395,0
2023/07/18 15:40:25.455,1689709225.455000000,-74.707,-149.902,0,-71.777,0
2023/07/18 15:40:25.459,1689709225.459000000,-109.863,-154.785,0,-85.449,0
2023/07/18 15:40:25.463,1689709225.463000000,49.316,-142.09,0,-2.441,0
2023/07/18 15:40:25.467,1689709225.467000000,117.676,-130.371,0,0.977,0
2023/07/18 15:40:25.470,1689709225.470000000,-37.598,-113.77,0,-99.121,0
2023/07/18 15:40:25.474,1689709225.474000000,-134.277,-118.164,0,-96.68,0
2023/07/18 15:40:25.478,1689709225.478000000,-1.465,-106.934,0,-8.789,0
2023/07/18 15:40:25.482,1689709225.482000000,125,-72.266,0,6.348,0
2023/07/18 15:40:25.486,1689709225.486000000,8.301,-80.566,0,-63.965,0
2023/07/18 15:40:25.490,1689709225.490000000,-139.648,-94.238,-271.484,-141.602,0
2023/07/18 15:40:25.494,1689709225.494000000,-39.551,-85.449,-210.938,-88.867,0
2023/07/18 15:40:25.498,1689709225.498000000,111.328,-74.707,-175.781,-6.836,0
2023/07/18 15:40:25.502,1689709225.502000000,50.293,-74.707,-257.812,-34.18,0
2023/07/18 15:40:25.506,1689709225.506000000,-105.469,-64.941,-325.195,-110.352,0
2023/07/18 15:40:25.509,1689709225.509000000,-72.266,-58.594,-333.008,-64.453,0
2023/07/18 15:40:25.513,1689709225.513000000,99.121,-49.805,-230.469,25.391,0
2023/07/18 15:40:25.517,1689709225.517000000,121.582,-40.527,-246.094,31.25,0
2023/07/18 15:40:25.521,1689709225.521000000,-28.809,-48.828,-444.824,-43.457,0
2023/07/18 15:40:25.525,1689709225.525000000,-74.219,-29.297,-335.449,-85.938,0
2023/07/18 15:40:25.529,1689709225.529000000,90.332,-6.348,-202.148,-19.531,0
2023/07/18 15:40:25.533,1689709225.533000000,170.41,-14.648,-268.555,14.16,0
2023/07/18 15:40:25.537,1689709225.537000000,21.973,-20.02,-345.703,-49.316,0
2023/07/18 15:40:25.541,1689709225.541000000,-90.332,-14.16,-306.641,-102.539,0
2023/07/18 15:40:25.545,1689709225.545000000,53.223,-6.348,-268.066,-17.09,0
2023/07/18 15:40:25.549,1689709225.549000000,200.684,-8.789,-237.793,43.457,0
2023/07/18 15:40:25.552,1689709225.552000000,133.301,-17.578,-299.805,-6.836,0
2023/07/18 15:40:25.556,1689709225.556000000,15.137,-13.672,-384.766,-69.824,0
2023/07/18 15:40:25.560,1689709225.560000000,52.246,-6.348,-319.824,-44.922,0
2023/07/18 15:40:25.564,1689709225.564000000,170.41,-9.766,-395.508,42.48,0
2023/07/18 15:40:25.568,1689709225.568000000,105.469,-8.789,-442.383,16.113,0
2023/07/18 15:40:25.572,1689709225.572000000,-76.66,6.348,-323.73,-85.938,0
2023/07/18 15:40:25.576,1689709225.576000000,-83.496,-4.395,-361.816,-63.477,0
2023/07/18 15:40:25.580,1689709225.580000000,89.355,-9.277,-341.797,22.461,0
2023/07/18 15:40:25.584,1689709225.584000000,123.047,0.977,-296.387,18.066,0
2023/07/18 15:40:25.588,1689709225.588000000,-59.082,-6.348,-388.184,-77.148,0
2023/07/18 15:40:25.592,1689709225.592000000,-123.535,-15.137,-458.984,-100.586,0
2023/07/18 15:40:25.595,1689709225.595000000,34.18,-6.836,-402.344,4.395,0
2023/07/18 15:40:25.599,1689709225.599000000,121.094,1.465,-377.441,41.504,0
2023/07/18 15:40:25.603,1689709225.603000000,-6.836,-13.184,-491.699,-50.293,0
2023/07/18 15:40:25.607,1689709225.607000000,-116.211,-26.855,-582.52,-93.262,0
2023/07/18 15:40:25.611,1689709225.611000000,-4.395,-21.973,-575.684,-18.066,0
2023/07/18 15:40:25.615,1689709225.615000000,127.441,6.836,-373.535,24.414,0
2023/07/18 15:40:25.619,1689709225.619000000,48.34,9.766,-352.539,-36.133,0
2023/07/18 15:40:25.623,1689709225.623000000,-106.934,-16.602,-551.27,-106.445,0
2023/07/18 15:40:25.627,1689709225.627000000,-75.195,-20.996,-540.039,-67.871,0
2023/07/18 15:40:25.631,1689709225.631000000,80.566,-2.93,-316.406,11.719,0
2023/07/18 15:40:25.634,1689709225.634000000,84.473,-8.301,-344.238,17.09,0
2023/07/18 15:40:25.638,1689709225.638000000,-94.727,-32.227,-462.402,-47.852,0
2023/07/18 15:40:25.642,1689709225.642000000,-139.648,-35.156,-448.242,-75.195,0
2023/07/18 15:40:25.646,1689709225.646000000,35.645,-28.32,-389.16,-14.16,0
2023/07/18 15:40:25.650,1689709225.650000000,81.543,-35.156,-364.258,6.348,0
2023/07/18 15:40:25.654,1689709225.654000000,-77.637,-52.734,-562.988,-43.457,0
2023/07/18 15:40:25.658,1689709225.658000000,-167.969,-43.457,-628.418,-90.332,0
2023/07/18 15:40:25.662,1689709225.662000000,-24.414,-17.09,-355.957,-53.711,0
2023/07/18 15:40:25.666,1689709225.666000000,89.355,-23.438,-359.375,-12.695,0
2023/07/18 15:40:25.669,1689709225.669000000,-19.043,-35.645,-483.398,-57.617,0
2023/07/18 15:40:25.673,1689709225.673000000,-153.32,-40.039,-526.367,-106.445,0
2023/07/18 15:40:25.677,1689709225.677000000,-75.195,-36.133,-440.43,-70.801,0
2023/07/18 15:40:25.681,1689709225.681000000,76.66,-29.785,-417.969,2.93,0
2023/07/18 15:40:25.685,1689709225.685000000,2.93,-33.203,-462.402,-20.02,0
2023/07/18 15:40:25.689,1689709225.689000000,-167.48,-32.715,-514.16,-91.797,0
2023/07/18 15:40:25.693,1689709225.693000000,-120.605,-21.973,-477.051,-80.566,0
2023/07/18 15:40:25.697,1689709225.697000000,55.664,-28.809,-471.191,0.977,0
2023/07/18 15:40:25.701,1689709225.701000000,30.762,-33.691,-540.039,3.906,0
2023/07/18 15:40:25.705,1689709225.705000000,-138.184,-11.719,-451.66,-74.219,0
2023/07/18 15:40:25.709,1689709225.709000000,-149.414,5.859,-413.574,-107.91,0
2023/07/18 15:40:25.712,1689709225.712000000,17.09,22.461,-452.637,-11.719,0
2023/07/18 15:40:25.716,1689709225.716000000,80.078,9.766,-440.918,34.18,0
2023/07/18 15:40:25.720,1689709225.720000000,-77.148,-2.93,-426.27,-59.57,0
2023/07/18 15:40:25.724,1689709225.724000000,-175.781,-8.301,-450.684,-101.074,0
2023/07/18 15:40:25.728,1689709225.728000000,-42.48,-7.812,-391.602,-25.391,0
2023/07/18 15:40:25.732,1689709225.732000000,65.918,0,-351.074,16.602,0
2023/07/18 15:40:25.736,1689709225.736000000,-41.992,-6.348,-388.672,-51.758,0
2023/07/18 15:40:25.740,1689709225.740000000,-173.34,-24.414,-471.68,-120.117,0
2023/07/18 15:40:25.744,1689709225.744000000,-86.426,-43.945,-538.574,-56.152,0
2023/07/18 15:40:25.748,1689709225.748000000,73.73,-42.969,-487.305,31.25,0
2023/07/18 15:40:25.751,1689709225.751000000,21.484,-25.391,-361.816,-2.441,0
2023/07/18 15:40:25.755,1689709225.755000000,-149.414,-27.344,-420.41,-88.867,0
2023/07/18 15:40:25.759,1689709225.759000000,-128.418,-39.062,-469.727,-81.543,0
2023/07/18 15:40:25.763,1689709225.763000000,48.828,-26.855,-317.871,-1.953,0
2023/07/18 15:40:25.767,1689709225.767000000,51.758,-21.973,-279.785,-10.254,0
2023/07/18 15:40:25.771,1689709225.771000000,-99.609,-19.531,-385.742,-83.008,0
2023/07/18 15:40:25.775,1689709225.775000000,-145.02,-11.23,-430.664,-86.914,0
2023/07/18 15:40:25.779,1689709225.779000000,-15.137,-13.672,-347.656,-18.066,0
2023/07/18 15:40:25.783,1689709225.783000000,63.965,-10.254,-270.996,6.836,0
2023/07/18 15:40:25.787,1689709225.787000000,-63.965,-26.367,-402.344,-53.223,0
2023/07/18 15:40:25.791,1689709225.791000000,-170.898,-42.969,-545.41,-98.633,0
2023/07/18 15:40:25.794,1689709225.794000000,-51.758,-33.203,-449.707,-54.688,0
2023/07/18 15:40:25.798,1689709225.798000000,83.984,-18.555,-306.152,-10.254,0
2023/07/18 15:40:25.802,1689709225.802000000,-14.648,-29.785,-441.406,-33.203,0
2023/07/18 15:40:25.806,1689709225.806000000,-151.367,-43.945,-577.148,-76.66,0
2023/07/18 15:40:25.810,1689709225.810000000,-92.773,-24.414,-402.344,-53.223,0
2023/07/18 15:40:25.814,1689709225.814000000,49.316,-16.602,-330.566,25.879,0
2023/07/18 15:40:25.818,1689709225.818000000,24.414,-30.762,-395.996,-4.883,0
2023/07/18 15:40:25.822,1689709225.822000000,-136.23,-35.156,-464.844,-96.68,0
2023/07/18 15:40:25.826,1689709225.826000000,-141.602,-29.785,-391.113,-70.312,0
2023/07/18 15:40:25.830,1689709225.830000000,29.297,-27.344,-305.664,20.02,0
2023/07/18 15:40:25.834,1689709225.834000000,58.594,-31.25,-365.234,-6.348,0
2023/07/18 15:40:25.837,1689709225.837000000,-111.328,-36.621,-452.148,-85.938,0
2023/07/18 15:40:25.841,1689709225.841000000,-161.621,-35.156,-441.406,-97.656,0
2023/07/18 15:40:25.845,1689709225.845000000,-12.207,-27.344,-356.445,-44.434,0
2023/07/18 15:40:25.849,1689709225.849000000,85.938,-34.668,-455.566,12.207,0
2023/07/18 15:40:25.853,1689709225.853000000,-44.434,-39.551,-525.879,-34.18,0
2023/07/18 15:40:25.857,1689709225.857000000,-167.48,-23.926,-360.352,-95.215,0
2023/07/18 15:40:25.861,1689709225.861000000,-67.383,-31.25,-381.348,-44.922,0
2023/07/18 15:40:25.865,1689709225.865000000,76.66,-30.762,-347.656,12.207,0
2023/07/18 15:40:25.869,1689709225.869000000,10.254,-21.973,-332.031,-33.203,0
2023/07/18 15:40:25.873,1689709225.873000000,-153.32,-26.855,-397.461,-104.004,0
2023/07/18 15:40:25.877,1689709225.877000000,-85.449,-32.715,-393.066,-64.453,0
2023/07/18 15:40:25.880,1689709225.880000000,102.539,-29.785,-373.047,-6.348,0
2023/07/18 15:40:25.884,1689709225.884000000,57.129,-27.832,-435.059,-34.668,0
2023/07/18 15:40:25.888,1689709225.888000000,-131.348,-30.273,-458.496,-69.824,0
2023/07/18 15:40:25.892,1689709225.892000000,-156.738,-33.691,-498.535,-90.332,0
2023/07/18 15:40:25.896,1689709225.896000000,-6.836,-38.574,-476.562,-28.809,0
2023/07/18 15:40:25.900,1689709225.900000000,55.664,-18.066,-310.059,-4.395,0
2023/07/18 15:40:25.904,1689709225.904000000,-79.59,-15.625,-326.172,-86.914,0
2023/07/18 15:40:25.908,1689709225.908000000,-156.25,-36.621,-485.352,-102.539,0
2023/07/18 15:40:25.912,1689709225.912000000,0,-34.668,-460.449,-40.527,0
2023/07/18 15:40:25.916,1689709225.916000000,0,-25.391,-256.348,-8.301,0
2023/07/18 15:40:25.920,1689709225.920000000,0,-36.621,-327.148,-61.523,0
2023/07/18 15:40:25.923,1689709225.923000000,0,-58.105,-454.102,-130.371,0
2023/07/18 15:40:25.927,1689709225.927000000,0,-57.129,-400.879,-70.312,0
2023/07/18 15:40:25.931,1689709225.931000000,0,-52.734,-363.77,15.137,0
2023/07/18 15:40:25.935,1689709225.935000000,0,-56.641,-419.434,-43.945,0
2023/07/18 15:40:25.939,1689709225.939000000,0,-72.754,-606.934,-112.305,0
2023/07/18 15:40:25.943,1689709225.943000000,0,-68.848,-646.973,-68.359,0
2023/07/18 15:40:25.947,1689709225.947000000,0,-34.668,-365.234,-15.625,0
2023/07/18 15:40:25.951,1689709225.951000000,0,-38.086,-360.84,-19.531,0
2023/07/18 15:40:25.955,1689709225.955000000,0,-51.27,-493.652,-113.281,0
2023/07/18 15:40:25.959,1689709225.959000000,-230.957,-31.25,-463.867,-133.301,0
2023/07/18 15:40:25.962,1689709225.962000000,-71.777,0,-389.648,-37.109,0
2023/07/18 15:40:25.966,1689709225.966000000,-12.207,7.812,-387.207,-31.738,0
2023/07/18 15:40:25.970,1689709225.970000000,-156.25,10.254,-440.918,-119.141,0
2023/07/18 15:40:25.974,1689709225.974000000,-242.188,8.789,-473.633,-140.625,0
2023/07/18 15:40:25.978,1689709225.978000000,-140.625,-20.996,-481.934,-69.824,0
2023/07/18 15:40:25.982,1689709225.982000000,-28.809,-30.762,-455.566,-7.324,0
2023/07/18 15:40:25.986,1689709225.986000000,-115.234,-13.672,-516.113,-15.625,0
2023/07/18 15:40:25.990,1689709225.990000000,-252.441,30.273,-491.211,-108.887,0
2023/07/18 15:40:25.994,1689709225.994000000,-170.41,56.152,-404.785,-107.422,0
2023/07/18 15:40:25.997,1689709225.997000000,0,41.016,-439.453,-9.766,0
2023/07/18 15:40:26.001,1689709226.001000000,-32.227,43.945,-511.719,-13.184,0
2023/07/18 15:40:26.005,1689709226.005000000,-197.754,46.875,-436.523,-112.793,0
