timestamps,TP9,AF7,AF8,TP10,Right AUX
1691172098.057,0.000,-84.473,-27.344,-5.859,0.000
1691172098.061,0.000,593.262,-25.391,31.738,0.000
1691172098.065,0.000,-91.797,-16.113,-3.906,0.000
1691172098.068,0.000,-773.438,-19.531,-50.781,0.000
1691172098.072,0.000,-285.156,-23.438,-46.387,0.000
1691172098.076,0.000,419.434,-21.973,-38.574,0.000
1691172098.080,0.000,-215.820,-21.484,-36.621,0.000
1691172098.084,0.000,-676.270,-20.020,-43.457,0.000
1691172098.088,0.000,-347.168,-21.484,-42.969,0.000
1691172098.092,-29.785,190.430,-25.391,-20.996,0.000
1691172098.096,-25.391,560.059,-31.250,-10.254,0.000
1691172098.100,-38.574,35.156,-27.832,-22.949,0.000
1691172098.104,-52.246,-390.625,-24.414,-28.809,0.000
1691172098.108,-43.457,-94.238,-27.832,-18.555,0.000
1691172098.111,-27.832,306.641,-33.691,-14.648,0.000
1691172098.115,-41.016,-90.332,-38.574,-34.180,0.000
1691172098.119,-51.758,-405.273,-38.574,-43.945,0.000
1691172098.123,-32.715,-486.328,-37.109,-24.414,0.000
1691172098.127,-5.371,131.836,-35.645,-6.836,0.000
1691172098.131,-29.297,436.523,-36.621,-19.531,0.000
1691172098.135,-51.758,-455.078,-34.180,-32.715,0.000
1691172098.139,-42.480,-623.047,-36.133,-23.926,0.000
1691172098.143,-30.762,481.934,-40.039,-14.160,0.000
1691172098.147,-23.438,750.000,-40.039,-17.090,0.000
1691172098.151,-23.438,-240.723,-35.156,-32.715,0.000
1691172098.154,-26.855,-685.059,-40.527,-43.945,0.000
1691172098.158,-28.809,-0.977,-50.293,-25.391,0.000
1691172098.162,-31.738,487.305,-41.504,-19.531,0.000
1691172098.166,-39.062,-98.145,-37.109,-31.738,0.000
1691172098.170,-41.504,-955.566,-47.363,-29.785,0.000
1691172098.174,-28.320,-344.238,-44.434,-27.344,0.000
1691172098.178,-16.113,820.312,-34.180,-19.531,0.000
1691172098.182,-31.250,321.777,-37.598,-26.855,0.000
1691172098.186,-45.898,-438.965,-45.410,-33.203,0.000
1691172098.190,-42.480,-287.598,-43.945,-35.645,0.000
1691172098.193,-32.715,585.938,-44.434,-37.109,0.000
1691172098.197,-29.785,439.941,-42.969,-46.387,0.000
1691172098.201,-40.039,-378.906,-42.969,-51.758,0.000
1691172098.205,-41.992,-428.223,-41.992,-39.551,0.000
1691172098.209,-24.414,286.621,-35.156,-34.668,0.000
1691172098.213,-28.320,280.273,-39.551,-35.156,0.000
1691172098.217,-41.016,-573.730,-44.434,-39.062,0.000
1691172098.221,-41.992,-413.086,-41.504,-45.898,0.000
1691172098.225,-29.297,300.781,-36.133,-35.156,0.000
1691172098.229,-37.109,591.309,-35.156,-32.227,0.000
1691172098.233,0.000,145.508,-38.574,-48.828,0.000
1691172098.236,0.000,-247.070,-42.969,-50.293,0.000
1691172098.240,0.000,-6.836,-41.016,-34.180,0.000
1691172098.244,0.000,424.316,-34.668,-25.879,0.000
1691172098.248,0.000,92.773,-41.992,-48.828,0.000
1691172098.252,0.000,-566.895,-45.410,-57.129,0.000
1691172098.256,0.000,-607.422,-40.527,-30.273,0.000
1691172098.260,0.000,-107.422,-38.574,-7.324,0.000
1691172098.264,0.000,171.875,-35.156,-21.973,0.000
1691172098.268,0.000,-376.465,-33.691,-39.062,0.000
1691172098.272,0.000,-600.586,-35.156,-37.598,0.000
1691172098.275,0.000,364.258,-35.156,-24.902,0.000
1691172098.279,-65.918,787.598,-41.992,-20.020,0.000
1691172098.283,-59.570,58.594,-45.898,-33.691,0.000
1691172098.287,-35.156,-515.625,-44.922,-46.875,0.000
1691172098.291,-24.414,60.547,-38.574,-30.762,0.000
1691172098.295,-34.180,792.969,-35.156,-21.973,0.000
1691172098.299,-47.363,-28.809,-43.945,-45.410,0.000
1691172098.303,-38.086,-923.828,-45.410,-48.340,0.000
1691172098.307,-12.695,-542.480,-33.691,-23.926,0.000
1691172098.310,-20.508,700.684,-38.086,-18.555,0.000
1691172098.314,-29.785,509.766,-48.340,-39.062,0.000
1691172098.318,-25.879,-602.539,-46.875,-53.223,0.000
1691172098.322,-28.320,-483.398,-40.527,-41.016,0.000
1691172098.326,-17.090,659.668,-35.645,-18.555,0.000
1691172098.330,-40.039,654.297,-34.180,-22.461,0.000
1691172098.334,-56.641,-404.297,-33.691,-27.344,0.000
1691172098.338,-37.598,-536.621,-29.785,-14.648,0.000
1691172098.342,-12.207,360.840,-26.855,-6.836,0.000
1691172098.346,-24.902,417.480,-30.762,-19.043,0.000
1691172098.349,-44.434,-717.773,-35.645,-22.949,0.000
1691172098.353,-39.062,-725.586,-38.574,-27.832,0.000
1691172098.357,-35.645,-9.766,-38.086,-32.227,0.000
1691172098.361,-27.344,418.457,-39.062,-27.344,0.000
1691172098.365,-27.832,61.523,-37.598,-34.668,0.000
1691172098.369,-40.039,-390.137,-32.227,-34.180,0.000
1691172098.373,-41.992,-123.535,-32.715,-22.461,0.000
1691172098.377,-20.508,507.324,-33.203,-12.695,0.000
1691172098.381,-11.719,255.859,-30.273,-15.137,0.000
1691172098.385,-36.133,-354.980,-32.715,-19.043,0.000
1691172098.388,-36.621,-344.238,-39.551,-18.066,0.000
1691172098.392,-12.695,58.594,-38.574,-0.488,0.000
1691172098.396,-14.160,31.738,-35.156,-6.836,0.000
1691172098.400,-31.250,-277.832,-41.504,-28.320,0.000
1691172098.404,-28.809,-423.828,-43.457,-30.273,0.000
1691172098.408,-11.230,-118.652,-32.715,-5.859,0.000
1691172098.412,-5.859,281.738,-26.855,1.953,0.000
1691172098.416,-15.137,-87.402,-28.809,-28.320,0.000
1691172098.420,-18.555,-533.691,-30.762,-40.039,0.000
1691172098.424,-12.207,-233.887,-29.785,-19.043,0.000
1691172098.428,-5.859,559.570,-27.832,-7.324,0.000
1691172098.431,-32.227,299.316,-27.344,-35.156,0.000
1691172098.435,-39.062,-466.309,-34.180,-42.969,0.000
1691172098.439,-26.855,-667.969,-35.156,-28.320,0.000
1691172098.443,-17.578,237.305,-32.227,-12.207,0.000
1691172098.447,-24.902,425.781,-33.691,-30.273,0.000
1691172098.451,-27.832,-498.535,-36.621,-47.852,0.000
1691172098.455,-18.066,-880.859,-41.016,-27.832,0.000
1691172098.459,-12.695,236.328,-35.645,-13.672,0.000
1691172098.463,-19.531,705.566,-37.598,-22.949,0.000
1691172098.467,-43.945,-301.758,-43.457,-35.156,0.000
1691172098.471,-47.363,-748.535,-40.039,-34.180,0.000
1691172098.474,-27.832,152.344,-36.621,-16.602,0.000
1691172098.478,-21.484,726.074,-40.527,-17.090,0.000
1691172098.482,-38.574,-152.344,-47.363,-42.969,0.000
1691172098.486,-44.922,-901.855,-47.852,-41.016,0.000
1691172098.490,-38.086,-308.594,-45.410,-28.809,0.000
1691172098.494,-27.832,729.004,-44.922,-29.785,0.000
1691172098.498,-39.551,-3.418,-45.898,-44.434,0.000
1691172098.502,-56.641,-903.809,-46.875,-50.781,0.000
1691172098.506,-36.133,-232.422,-42.969,-44.922,0.000
1691172098.510,-14.160,646.484,-39.062,-17.090,0.000
1691172098.514,-36.133,282.715,-37.598,-22.461,0.000
1691172098.517,-52.734,-348.633,-35.645,-55.664,0.000
1691172098.521,-43.945,-342.285,-41.016,-57.617,0.000
1691172098.525,-21.484,166.504,-42.969,-33.691,0.000
1691172098.529,-25.391,350.586,-43.457,-28.320,0.000
1691172098.533,-39.062,-390.625,-44.922,-41.504,0.000
1691172098.537,-24.902,-797.852,-41.992,-41.504,0.000
1691172098.541,-18.555,-216.309,-39.062,-10.254,0.000
1691172098.545,-19.043,-112.305,-33.691,-1.953,0.000
1691172098.549,-35.645,-366.699,-35.156,-40.527,0.000
1691172098.553,-48.828,-337.402,-39.551,-56.641,0.000
1691172098.556,-39.551,-139.160,-34.180,-46.875,0.000
1691172098.560,-35.645,559.082,-33.203,-28.320,0.000
1691172098.564,-58.594,467.285,-39.062,-30.273,0.000
1691172098.568,-69.824,-270.996,-43.945,-37.109,0.000
1691172098.572,-46.387,-401.855,-43.457,-30.273,0.000
1691172098.576,-19.043,431.152,-39.551,-24.414,0.000
1691172098.580,-31.738,392.578,-44.922,-36.133,0.000
1691172098.584,-48.828,-496.582,-47.852,-43.457,0.000
1691172098.588,-31.250,-903.809,-44.434,-31.250,0.000
1691172098.592,11.230,-206.543,-41.016,-6.836,0.000
1691172098.596,-9.766,701.172,-35.156,-11.719,0.000
1691172098.599,-52.246,61.035,-36.133,-33.203,0.000
1691172098.603,-41.504,-628.418,-37.109,-35.645,0.000
1691172098.607,-17.090,60.547,-34.668,-31.738,0.000
1691172098.611,-18.066,866.211,-33.203,-37.598,0.000
1691172098.615,-37.598,157.227,-36.621,-44.922,0.000
1691172098.619,-46.387,-658.203,-37.598,-40.527,0.000
1691172098.623,-33.203,-190.430,-36.133,-29.785,0.000
1691172098.627,-15.625,503.418,-37.598,-19.043,0.000
1691172098.631,-43.457,41.992,-41.504,-28.809,0.000
1691172098.635,-49.805,-896.973,-37.109,-18.555,0.000
1691172098.639,-30.273,-790.039,-29.297,-15.137,0.000
1691172098.642,-4.883,289.551,-33.203,-21.484,0.000
1691172098.646,-4.395,525.391,-39.062,-31.250,0.000
1691172098.650,-38.086,-305.176,-36.133,-43.945,0.000
1691172098.654,-51.270,-418.457,-35.645,-44.922,0.000
1691172098.658,-35.156,406.738,-30.762,-30.762,0.000
1691172098.662,-32.715,610.840,-31.250,-23.926,0.000
1691172098.666,-51.758,-56.152,-34.180,-35.156,0.000
1691172098.670,-52.246,-446.289,-34.180,-37.598,0.000
1691172098.674,-20.020,-112.793,-32.227,-25.391,0.000
1691172098.678,6.348,284.180,-36.133,-11.230,0.000
1691172098.681,-20.020,-298.340,-41.504,-30.762,0.000
1691172098.685,-46.387,-416.992,-35.645,-55.664,0.000
1691172098.689,-35.645,-156.738,-34.668,-50.293,0.000
1691172098.693,-20.508,308.105,-37.598,-32.227,0.000
1691172098.697,-35.645,358.398,-38.574,-38.086,0.000
1691172098.701,-59.570,-214.355,-37.109,-50.293,0.000
1691172098.705,-36.133,-452.148,-36.133,-37.109,0.000
1691172098.709,1.465,119.629,-34.668,-9.766,0.000
1691172098.713,-13.184,527.344,-40.039,-14.648,0.000
1691172098.717,-38.086,-103.516,-46.875,-36.621,0.000
1691172098.720,-22.949,-748.535,-44.922,-31.250,0.000
1691172098.724,11.230,-648.438,-42.969,-8.789,0.000
1691172098.728,-11.719,279.785,-45.410,-11.719,0.000
1691172098.732,-39.062,33.203,-42.480,-32.227,0.000
1691172098.736,-37.109,-745.117,-41.016,-27.832,0.000
1691172098.740,-26.367,-244.141,-46.387,-10.254,0.000
1691172098.744,-2.930,579.590,-41.016,-3.418,0.000
1691172098.748,-8.789,146.973,-39.551,-18.555,0.000
1691172098.752,-21.973,-645.508,-38.086,-22.949,0.000
1691172098.756,-12.207,-380.859,-34.180,-24.902,0.000
1691172098.760,0.000,593.262,-37.109,-25.879,0.000
1691172098.763,-12.207,497.559,-38.086,-30.273,0.000
1691172098.767,-27.832,-612.793,-40.039,-36.621,0.000
1691172098.771,-26.367,-820.801,-37.109,-28.320,0.000
1691172098.775,-26.855,338.379,-31.250,-9.766,0.000
1691172098.779,-27.344,673.828,-33.691,-17.578,0.000
1691172098.783,-36.133,-485.840,-40.527,-24.902,0.000
1691172098.787,-45.898,-814.453,-36.133,-24.414,0.000
1691172098.791,-11.719,204.590,-32.715,-9.766,0.000
1691172098.795,13.672,713.867,-34.668,15.625,0.000
1691172098.799,-28.320,-82.520,-27.832,-12.695,0.000
1691172098.803,-68.359,-690.430,-19.043,-49.805,0.000
1691172098.806,-56.152,-209.961,-21.484,-41.992,0.000
1691172098.810,-34.180,648.926,-24.414,-32.227,0.000
1691172098.814,-46.875,-12.207,-15.137,-40.039,0.000
1691172098.818,-78.125,-700.684,-7.812,-51.270,0.000
1691172098.822,-83.008,-223.633,-6.836,-62.988,0.000
1691172098.826,-66.406,438.965,-2.441,-48.340,0.000
1691172098.830,-64.941,-102.539,-8.301,-44.434,0.000
1691172098.834,-81.055,-463.379,-14.648,-63.965,0.000
1691172098.838,-66.406,-305.176,-9.277,-44.922,0.000
1691172098.842,-36.133,273.438,-8.301,-17.578,0.000
1691172098.846,-38.086,595.703,-19.531,-40.527,0.000
1691172098.849,-46.875,-19.043,-27.344,-63.477,0.000
1691172098.853,-37.598,-395.508,-21.973,-59.570,0.000
1691172098.857,-16.113,-58.105,-15.625,-50.293,0.000
1691172098.861,13.672,364.746,-18.066,-50.293,0.000
1691172098.865,-4.883,-111.816,-26.367,-68.359,0.000
1691172098.869,-23.926,-566.406,-33.691,-71.777,0.000
1691172098.873,-4.395,-408.691,-34.180,-49.316,0.000
1691172098.877,-0.977,449.707,-26.855,-22.461,0.000
1691172098.881,-27.832,526.367,-25.879,-33.691,0.000
1691172098.885,-47.852,-236.816,-27.344,-51.758,0.000
1691172098.889,0.000,-736.328,-28.809,-31.250,0.000
1691172098.892,0.000,82.520,-27.344,-10.254,0.000
1691172098.896,0.000,707.520,-28.809,-26.855,0.000
1691172098.900,0.000,-105.957,-31.738,-41.016,0.000
1691172098.904,0.000,-539.551,-24.902,-28.320,0.000
1691172098.908,0.000,107.422,-22.949,-4.395,0.000
1691172098.912,0.000,539.062,-26.367,-13.184,0.000
1691172098.916,0.000,-162.598,-30.273,-36.133,0.000
1691172098.920,0.000,-965.820,-32.715,-31.250,0.000
1691172098.924,0.000,-300.781,-28.809,-21.484,0.000
1691172098.928,0.000,831.543,-32.715,-11.719,0.000
1691172098.931,0.000,274.414,-40.527,-28.320,0.000
1691172098.935,-49.805,-451.172,-38.086,-44.434,0.000
1691172098.939,-30.762,-25.391,-30.273,-24.414,0.000
1691172098.943,-17.578,809.082,-33.203,-18.555,0.000
1691172098.947,-29.785,446.289,-38.574,-31.250,0.000
1691172098.951,-51.758,-384.766,-38.086,-43.457,0.000
1691172098.955,-48.828,-514.160,-36.621,-41.992,0.000
1691172098.959,-27.344,298.340,-29.785,-18.555,0.000
1691172098.963,-28.320,294.922,-30.762,-20.508,0.000
1691172098.967,-44.434,-652.832,-40.039,-36.621,0.000
1691172098.971,-31.250,-563.965,-35.645,-37.598,0.000
1691172098.974,-11.719,77.637,-33.691,-23.926,0.000
1691172098.978,-17.090,476.074,-40.527,-21.973,0.000
1691172098.982,-27.832,71.289,-37.109,-32.715,0.000
1691172098.986,-40.527,-297.852,-35.156,-44.922,0.000
1691172098.990,-37.109,29.785,-39.062,-35.156,0.000
1691172098.994,-23.926,613.770,-33.691,-12.207,0.000
1691172098.998,-31.738,332.031,-37.598,-25.879,0.000
1691172099.002,-30.762,-496.094,-42.969,-41.016,0.000
1691172099.006,-17.578,-543.457,-39.062,-26.855,0.000
1691172099.010,-9.766,-34.668,-35.156,-1.465,0.000
1691172099.014,-21.484,185.547,-33.203,-16.602,0.000
1691172099.017,-38.574,-387.207,-37.109,-41.504,0.000
1691172099.021,-41.992,-568.848,-38.086,-37.109,0.000
1691172099.025,-19.531,330.566,-33.691,-22.461,0.000
1691172099.029,-24.414,667.480,-36.621,-27.832,0.000
1691172099.033,-49.316,99.121,-42.969,-39.062,0.000
1691172099.037,-41.016,-420.410,-41.992,-36.133,0.000
1691172099.041,-20.020,150.879,-37.598,-25.879,0.000
1691172099.045,-20.020,860.840,-35.645,-23.438,0.000
1691172099.049,-40.527,130.859,-40.039,-38.086,0.000
1691172099.053,-40.527,-768.066,-41.992,-38.086,0.000
1691172099.056,-19.531,-472.656,-38.086,-19.531,0.000
1691172099.060,-4.883,797.852,-36.621,-22.949,0.000
1691172099.064,-18.066,580.078,-41.016,-42.480,0.000
1691172099.068,-43.457,-463.379,-42.969,-48.340,0.000
1691172099.072,-49.316,-265.625,-41.016,-39.062,0.000
1691172099.076,-22.461,764.648,-30.273,-11.719,0.000
1691172099.080,-2.441,641.113,-23.438,20.996,0.000
1691172099.084,-16.113,-458.984,-34.668,15.137,0.000
1691172099.088,-29.297,-487.305,-44.922,-31.250,0.000
1691172099.092,0.977,482.910,-48.828,-31.250,0.000
1691172099.095,-2.930,451.660,-44.434,-21.484,0.000
1691172099.099,-18.555,-750.488,-43.457,-23.438,0.000
1691172099.103,-13.672,-688.965,-45.898,-33.203,0.000
1691172099.107,-7.324,188.477,-50.781,-20.508,0.000
1691172099.111,-2.930,513.672,-56.641,-8.301,0.000
1691172099.115,-17.090,42.969,-53.223,-35.156,0.000
1691172099.119,-22.949,-398.926,-52.246,-36.133,0.000
1691172099.123,-17.090,-81.543,-47.363,-17.090,0.000
1691172099.127,-4.883,528.320,-45.410,-20.020,0.000
1691172099.131,-14.648,206.543,-51.758,-40.039,0.000
1691172099.135,-26.855,-434.082,-49.316,-39.551,0.000
1691172099.138,-23.926,-606.445,-45.410,-29.785,0.000
1691172099.142,-11.719,-101.074,-46.387,-11.719,0.000
1691172099.146,-5.859,-18.555,-48.340,-16.113,0.000
1691172099.150,-33.203,-485.840,-47.852,-39.062,0.000
1691172099.154,-39.551,-621.582,-46.875,-29.297,0.000
1691172099.158,-3.418,-326.172,-50.781,-7.324,0.000
1691172099.162,-7.324,-56.641,-49.805,-12.207,0.000
1691172099.166,-39.551,-424.316,-44.434,-31.738,0.000
1691172099.170,0.000,-850.586,-46.387,-31.250,0.000
1691172099.174,0.000,-606.445,-44.922,-18.555,0.000
1691172099.178,0.000,209.473,-40.527,-19.531,0.000
1691172099.181,0.000,-120.117,-37.109,-26.367,0.000
1691172099.185,0.000,-912.598,-40.039,-28.809,0.000
1691172099.189,0.000,-886.230,-44.434,-19.043,0.000
1691172099.193,0.000,-243.164,-42.480,-14.160,0.000
1691172099.197,0.000,-300.781,-42.969,-34.180,0.000
1691172099.201,0.000,-925.781,-40.039,-35.645,0.000
1691172099.205,0.000,-1000.000,-39.062,-23.926,0.000
1691172099.209,0.000,-183.105,-38.574,-23.438,0.000
1691172099.213,0.000,71.289,-35.645,-28.320,0.000
1691172099.217,-43.945,-796.387,-39.062,-35.645,0.000
1691172099.220,-40.039,-1000.000,-40.039,-47.363,0.000
1691172099.224,-21.973,-327.637,-41.504,-36.621,0.000
1691172099.228,-21.973,66.406,-40.527,-32.227,0.000
1691172099.232,-41.504,-697.754,-37.109,-44.434,0.000
1691172099.236,-37.598,-1000.000,-37.109,-36.621,0.000
1691172099.240,-21.484,-729.492,-33.691,-18.555,0.000
1691172099.244,-6.348,15.137,-33.203,-16.113,0.000
1691172099.248,-20.020,-535.156,-41.992,-28.320,0.000
1691172099.252,-18.555,-1000.000,-40.039,-37.109,0.000
1691172099.256,-22.461,-785.156,-32.715,-35.156,0.000
1691172099.260,-36.133,-22.461,-30.762,-26.367,0.000
1691172099.263,-40.527,-306.152,-33.203,-31.738,0.000
1691172099.267,-54.199,-1000.000,-36.621,-36.133,0.000
1691172099.271,-46.875,-945.801,-38.086,-37.109,0.000
1691172099.275,-26.367,-272.461,-35.645,-25.879,0.000
1691172099.279,-15.625,-384.766,-35.645,-24.902,0.000
1691172099.283,-27.832,-986.816,-38.574,-35.645,0.000
1691172099.287,-34.180,-1000.000,-35.156,-31.738,0.000
1691172099.291,-23.926,-475.586,-33.203,-20.508,0.000
1691172099.295,-18.066,-554.688,-40.527,-9.766,0.000
1691172099.299,-18.066,-967.773,-43.457,-25.391,0.000
1691172099.303,-28.320,-993.652,-37.598,-37.109,0.000
1691172099.306,-12.207,-752.441,-33.691,-29.297,0.000
1691172099.310,-13.184,7.812,-36.133,-23.926,0.000
1691172099.314,-50.293,-92.285,-36.133,-30.273,0.000
1691172099.318,-59.570,-845.703,-30.762,-37.109,0.000
1691172099.322,-39.551,-974.121,-26.855,-27.344,0.000
1691172099.326,-25.879,-123.047,-33.203,-13.672,0.000
1691172099.330,-30.762,-212.402,-43.945,-31.250,0.000
1691172099.334,-30.762,-963.379,-44.434,-50.781,0.000
1691172099.338,-31.250,-1000.000,-36.621,-39.551,0.000
1691172099.342,-12.695,-512.695,-32.227,-11.230,0.000
1691172099.346,-13.672,194.336,-36.621,-11.230,0.000
1691172099.349,-46.387,-401.367,-40.039,-27.832,0.000
1691172099.353,-50.781,-1000.000,-36.133,-27.344,0.000
1691172099.357,-32.715,-363.770,-32.715,-15.137,0.000
1691172099.361,-17.578,207.520,-35.156,-25.391,0.000
1691172099.365,-35.156,-524.902,-40.527,-33.691,0.000
1691172099.369,-54.199,-1000.000,-40.527,-33.691,0.000
1691172099.373,-31.738,-563.477,-36.621,-19.043,0.000
1691172099.377,4.395,10.254,-32.227,14.648,0.000
1691172099.381,-17.578,-400.879,-41.504,-11.719,0.000
1691172099.385,-41.992,-994.629,-47.363,-37.598,0.000
1691172099.388,-17.090,-824.707,-43.457,-33.203,0.000
1691172099.392,-6.836,-17.090,-43.945,-25.391,0.000
1691172099.396,-32.227,56.152,-43.945,-36.621,0.000
1691172099.400,-59.570,-681.152,-41.992,-61.523,0.000
1691172099.404,0.000,-709.961,-43.457,-51.270,0.000
1691172099.408,0.000,40.527,-53.223,-29.297,0.000
1691172099.412,0.000,269.531,-54.199,-21.484,0.000
1691172099.416,0.000,-512.695,-46.875,-30.273,0.000
1691172099.420,0.000,-977.051,-39.551,-37.109,0.000
1691172099.424,0.000,-414.551,-40.527,-20.508,0.000
1691172099.428,0.000,0.000,-45.898,-7.812,0.000
1691172099.431,0.000,-670.410,-41.016,-27.832,0.000
1691172099.435,0.000,-791.992,-37.598,-33.691,0.000
1691172099.439,0.000,-383.301,-35.645,-13.184,0.000
1691172099.443,0.000,180.176,-36.133,-10.742,0.000
1691172099.447,0.000,84.473,-43.945,-41.992,0.000
1691172099.451,-40.527,-531.250,-41.016,-54.688,0.000
1691172099.455,-32.715,-694.336,-38.574,-32.715,0.000
1691172099.459,-14.160,-256.836,-37.598,-13.184,0.000
1691172099.463,-25.391,143.555,-37.598,-23.926,0.000
1691172099.467,-42.480,-382.324,-47.852,-43.945,0.000
1691172099.470,-32.227,-1000.000,-47.852,-27.832,0.000
1691172099.474,-18.555,-849.609,-39.551,-4.883,0.000
1691172099.478,-7.324,-32.715,-38.574,-14.160,0.000
1691172099.482,-10.742,-203.613,-43.457,-31.250,0.000
1691172099.486,-21.973,-972.168,-43.457,-27.344,0.000
1691172099.490,-3.418,-465.820,-37.109,-16.602,0.000
1691172099.494,-3.906,515.137,-33.691,-18.555,0.000
1691172099.498,-35.645,131.836,-40.039,-37.598,0.000
1691172099.502,-44.434,-742.188,-43.945,-43.945,0.000
1691172099.506,-38.086,-597.168,-41.504,-31.738,0.000
1691172099.509,-16.113,361.328,-37.109,-17.578,0.000
1691172099.513,0.000,249.023,-37.598,-23.438,0.000
