Timestamp,Left Pupil,Right Pupil
1691177420.0263,"(316, 188)","(375, 188)"
1691177420.143089,"(316, 188)","(375, 188)"
1691177420.284051,"(316, 188)","(375, 188)"
1691177420.403854,"(316, 188)","(374, 188)"
1691177420.519357,"(315, 188)","(374, 188)"
1691177420.652454,"(314, 188)","(373, 188)"
1691177420.771066,"(314, 188)","(373, 188)"
1691177420.89407,"(314, 188)","(373, 188)"
1691177421.019545,"(315, 189)","(374, 188)"
1691177421.140582,"(314, 189)","(372, 188)"
1691177421.271235,"(314, 189)","(372, 188)"
1691177421.397606,"(314, 189)","(373, 189)"
1691177421.519329,"(314, 189)","(373, 189)"
1691177421.637422,"(314, 190)","(373, 189)"
1691177421.754034,"(313, 190)","(372, 189)"
1691177421.867586,"(313, 190)","(372, 189)"
1691177421.991548,"(313, 190)","(371, 189)"
1691177422.117567,"(313, 190)","(372, 190)"
1691177422.248117,"(313, 191)","(371, 190)"
1691177422.38382,"(312, 191)","(371, 189)"
1691177422.517521,"(311, 191)","(369, 189)"
1691177422.649287,"(311, 191)","(369, 189)"
1691177422.771576,"(310, 190)","(369, 189)"
1691177422.905714,"(310, 190)","(369, 189)"
1691177423.029679,"(311, 190)","(370, 189)"
1691177423.144468,"(310, 190)","(369, 188)"
1691177423.275077,"(311, 190)","(369, 188)"
1691177423.398151,"(310, 190)","(369, 188)"
1691177423.523132,"(310, 190)","(368, 189)"
1691177423.635196,"(309, 190)","(368, 188)"
1691177423.760561,"(309, 190)","(368, 188)"
1691177423.890704,"(310, 189)","(368, 188)"
1691177424.016328,"(310, 189)","(368, 188)"
1691177424.145742,"(310, 189)","(368, 188)"
1691177424.259225,"(311, 188)","(369, 187)"
1691177424.375438,"(311, 188)","(369, 188)"
1691177424.505191,"(312, 189)","(370, 188)"
1691177424.626149,"(310, 188)","(368, 187)"
1691177424.757149,"(309, 188)","(368, 187)"
1691177424.875369,"(308, 187)","(367, 187)"
1691177425.006287,"(312, 189)","(371, 189)"
1691177425.125283,"(313, 189)","(371, 189)"
1691177425.243801,"(311, 190)","(370, 189)"
1691177425.37573,"(310, 190)","(369, 189)"
1691177425.491867,"(309, 190)","(368, 189)"
1691177425.627479,"(309, 190)","(368, 189)"
1691177425.763794,"(309, 190)","(368, 189)"
1691177425.895554,"(309, 190)","(368, 189)"
1691177426.030184,"(308, 190)","(367, 189)"
1691177426.148068,"(308, 190)","(367, 189)"
1691177426.273368,"(308, 190)","(367, 189)"
1691177426.395341,"(308, 190)","(367, 189)"
1691177426.523947,"(307, 191)","(366, 189)"
1691177426.636339,"(306, 192)","(364, 190)"
1691177426.75042,"(305, 192)","(364, 190)"
1691177426.873729,,
1691177427.009677,"(308, 191)","(366, 188)"
1691177427.140383,"(308, 191)","(366, 188)"
1691177427.275435,"(312, 190)","(370, 188)"
1691177427.386469,"(312, 190)","(370, 188)"
1691177427.525237,"(312, 189)","(371, 188)"
1691177427.659903,"(312, 190)","(370, 188)"
1691177427.788633,"(312, 190)","(370, 188)"
1691177427.924266,"(310, 190)","(369, 189)"
1691177428.041255,"(310, 190)","(369, 189)"
1691177428.164547,"(310, 190)","(369, 189)"
1691177428.300025,"(311, 191)","(369, 189)"
1691177428.435274,"(310, 191)","(369, 189)"
1691177428.564354,"(310, 191)","(369, 189)"
1691177428.684443,"(311, 191)","(369, 189)"
1691177428.81214,"(311, 191)","(370, 189)"
1691177428.931095,"(312, 191)","(371, 190)"
1691177429.06373,"(312, 191)","(371, 190)"
1691177429.192082,"(313, 191)","(372, 190)"
1691177429.325935,"(314, 191)","(373, 190)"
1691177429.452598,"(314, 191)","(373, 190)"
1691177429.577174,"(315, 191)","(374, 190)"
1691177429.703933,"(315, 191)","(374, 190)"
1691177429.843837,"(315, 191)","(374, 190)"
1691177429.980753,"(316, 191)","(374, 190)"
1691177430.101392,"(315, 191)","(374, 190)"
1691177430.231123,"(316, 191)","(374, 190)"
1691177430.351322,"(318, 190)","(377, 189)"
1691177430.493372,"(318, 190)","(377, 189)"
1691177430.615802,"(318, 189)","(376, 189)"
1691177430.746196,"(318, 190)","(375, 189)"
1691177430.882559,"(317, 189)","(375, 189)"
1691177431.029095,"(318, 189)","(376, 189)"
1691177431.153322,"(318, 189)","(376, 190)"
1691177431.303844,"(316, 190)","(374, 189)"
1691177431.431219,"(315, 190)","(374, 189)"
1691177431.571793,"(315, 190)","(374, 189)"
1691177431.710158,"(316, 190)","(374, 189)"
1691177431.851556,"(316, 190)","(375, 190)"
1691177431.98808,"(316, 190)","(375, 190)"
1691177432.101344,"(316, 190)","(375, 190)"
1691177432.237577,"(316, 190)","(374, 190)"
1691177432.372735,"(316, 190)","(375, 190)"
1691177432.492959,"(316, 190)","(375, 190)"
1691177432.613284,"(316, 190)","(375, 190)"
1691177432.738129,"(316, 190)","(375, 190)"
1691177432.868778,"(316, 190)","(374, 190)"
1691177432.987483,"(315, 190)","(374, 190)"
1691177433.113739,"(316, 190)","(375, 190)"
1691177433.244488,"(316, 191)","(375, 190)"
1691177433.374144,"(316, 191)","(375, 190)"
1691177433.505355,"(316, 191)","(375, 190)"
1691177433.633385,"(317, 191)","(375, 190)"
1691177433.756525,"(316, 190)","(375, 190)"
1691177433.882171,"(317, 190)","(375, 190)"
1691177434.011631,"(317, 190)","(375, 189)"
1691177434.135309,"(316, 190)","(374, 189)"
1691177434.258182,"(316, 190)","(374, 189)"
1691177434.389426,"(315, 190)","(374, 189)"
1691177434.523542,"(315, 190)","(374, 189)"
1691177434.645281,"(316, 190)","(374, 189)"
1691177434.778578,"(316, 190)","(375, 189)"
1691177434.907124,"(315, 190)","(374, 189)"
1691177435.041212,"(315, 190)","(374, 189)"
1691177435.167756,"(315, 190)","(374, 189)"
1691177435.300838,"(315, 190)","(374, 189)"
1691177435.419125,"(315, 190)","(374, 189)"
1691177435.541958,"(316, 189)","(374, 189)"
1691177435.675118,"(315, 189)","(374, 188)"
1691177435.81961,"(315, 189)","(374, 188)"
1691177435.93854,"(315, 189)","(374, 188)"
1691177436.070285,"(315, 189)","(374, 188)"
1691177436.199579,"(315, 189)","(374, 188)"
1691177436.325117,"(314, 189)","(373, 187)"
1691177436.457269,"(314, 189)","(373, 188)"
1691177436.578078,"(314, 189)","(373, 187)"
1691177436.715129,"(314, 189)","(373, 187)"
1691177436.840564,"(314, 188)","(373, 187)"
1691177436.963714,"(314, 188)","(372, 187)"
1691177437.087775,"(313, 188)","(372, 187)"
1691177437.207091,"(313, 188)","(371, 187)"
1691177437.335379,"(313, 188)","(371, 187)"
1691177437.461647,"(312, 187)","(371, 186)"
1691177437.588747,"(308, 185)","(367, 185)"
1691177437.724177,"(306, 185)","(364, 185)"
1691177437.849605,,
1691177437.968196,,
1691177438.096408,,
1691177438.184252,"(320, 172)","(375, 183)"
1691177438.318281,"(318, 171)","(373, 182)"
1691177438.455394,,
1691177438.577756,"(301, 175)","(357, 172)"
1691177438.698233,,
1691177438.823675,"(307, 175)","(364, 176)"
1691177438.947873,"(311, 176)","(367, 177)"
1691177439.070825,,
1691177439.20254,"(317, 179)","(374, 182)"
1691177439.325813,"(319, 181)","(374, 184)"
1691177439.448605,,
1691177439.565534,,
1691177439.682136,,
1691177439.801421,"(309, 187)","(367, 186)"
1691177439.927912,"(308, 190)","(366, 188)"
1691177440.043402,"(310, 190)","(369, 189)"
1691177440.172559,"(312, 191)","(370, 190)"
1691177440.301927,"(310, 191)","(369, 191)"
1691177440.433913,"(311, 191)","(369, 191)"
1691177440.560475,"(310, 193)","(369, 193)"
1691177440.656614,"(310, 196)","(369, 195)"
1691177440.758149,"(309, 196)","(368, 195)"
1691177440.885712,"(310, 196)","(369, 195)"
1691177441.007279,"(311, 195)","(371, 194)"
1691177441.143765,"(313, 194)","(372, 194)"
1691177441.266513,"(313, 194)","(371, 194)"
1691177441.391564,"(314, 195)","(373, 195)"
1691177441.520813,"(312, 196)","(372, 196)"
1691177441.651582,"(313, 196)","(373, 196)"
1691177441.78234,"(311, 196)","(371, 196)"
1691177441.906767,"(311, 195)","(370, 195)"
1691177442.035842,"(310, 197)","(369, 196)"
1691177442.157969,"(310, 197)","(369, 197)"
1691177442.294383,"(311, 197)","(370, 197)"
1691177442.430668,"(310, 196)","(369, 196)"
1691177442.549709,"(311, 195)","(370, 194)"
1691177442.668074,"(312, 194)","(370, 194)"
1691177442.806075,"(312, 193)","(371, 193)"
1691177442.940294,"(314, 193)","(373, 193)"
1691177443.067391,"(315, 192)","(373, 192)"
1691177443.18421,"(314, 192)","(371, 192)"
1691177443.312363,"(314, 191)","(372, 191)"
1691177443.447972,"(311, 190)","(370, 190)"
1691177443.588665,"(311, 191)","(370, 190)"
1691177443.729546,"(312, 190)","(370, 190)"
1691177443.907943,"(312, 190)","(370, 190)"
1691177444.082067,"(311, 189)","(369, 189)"
1691177444.288179,"(311, 187)","(370, 187)"
1691177444.424186,"(311, 188)","(370, 188)"
1691177444.559618,"(311, 187)","(370, 187)"
1691177444.698684,"(311, 188)","(370, 187)"
1691177444.824514,"(311, 188)","(369, 187)"
1691177444.958686,"(312, 187)","(371, 187)"
1691177445.083604,"(312, 187)","(371, 187)"
1691177445.210618,"(313, 187)","(372, 187)"
1691177445.348228,"(313, 187)","(372, 187)"
1691177445.470007,"(313, 187)","(372, 187)"
1691177445.601651,"(312, 187)","(371, 186)"
1691177445.733915,"(312, 186)","(371, 186)"
1691177445.859563,"(312, 186)","(371, 186)"
1691177445.99367,"(313, 186)","(372, 186)"
1691177446.122799,"(313, 187)","(372, 187)"
1691177446.24642,"(313, 187)","(372, 187)"
1691177446.374373,"(312, 187)","(371, 187)"
1691177446.504522,"(312, 187)","(371, 187)"
1691177446.638947,"(312, 187)","(371, 186)"
1691177446.770515,"(312, 187)","(371, 186)"
1691177446.911229,"(313, 187)","(372, 186)"
1691177447.038916,"(312, 187)","(371, 187)"
1691177447.167596,"(312, 187)","(371, 186)"
1691177447.29213,"(312, 187)","(371, 186)"
1691177447.421508,"(312, 187)","(371, 186)"
1691177447.551406,"(312, 187)","(371, 187)"
1691177447.664034,"(312, 187)","(371, 186)"
1691177447.781129,"(312, 187)","(371, 186)"
1691177447.902827,"(312, 187)","(371, 187)"
1691177448.024467,"(313, 187)","(372, 187)"
1691177448.149401,"(313, 187)","(372, 187)"
1691177448.282696,"(313, 187)","(372, 187)"
1691177448.399088,"(312, 187)","(371, 187)"
1691177448.527453,"(313, 187)","(372, 187)"
1691177448.63655,"(314, 187)","(373, 187)"
1691177448.74905,"(314, 187)","(373, 187)"
1691177448.870914,"(314, 187)","(373, 187)"
1691177448.996975,"(314, 186)","(373, 186)"
1691177449.129129,"(313, 187)","(372, 186)"
1691177449.246554,"(316, 187)","(374, 186)"
1691177449.375775,"(316, 187)","(374, 186)"
1691177449.485319,"(315, 187)","(373, 186)"
1691177449.607588,"(312, 186)","(371, 186)"
1691177449.719252,"(312, 186)","(371, 186)"
1691177449.842509,"(309, 187)","(367, 186)"
1691177449.967621,"(308, 187)","(367, 186)"
1691177450.082564,"(308, 187)","(366, 186)"
1691177450.193338,"(308, 187)","(366, 186)"
1691177450.306525,"(307, 187)","(366, 186)"
1691177450.42844,"(308, 187)","(366, 186)"
1691177450.550627,"(310, 186)","(369, 185)"
1691177450.654493,"(310, 186)","(368, 185)"
1691177450.766423,"(310, 186)","(368, 185)"
1691177450.884034,"(310, 185)","(368, 184)"
1691177451.00679,"(309, 185)","(367, 184)"
1691177451.121567,"(309, 185)","(367, 185)"
1691177451.23623,"(309, 186)","(368, 185)"
1691177451.345916,"(309, 186)","(368, 185)"
1691177451.465503,"(309, 186)","(368, 185)"
1691177451.585153,"(310, 186)","(368, 185)"
1691177451.700843,"(309, 186)","(368, 185)"
1691177451.814384,"(309, 187)","(368, 186)"
1691177451.937166,"(309, 186)","(368, 185)"
1691177452.040329,"(310, 186)","(368, 185)"
1691177452.157993,"(310, 186)","(368, 185)"
1691177452.272142,"(307, 187)","(365, 185)"
1691177452.390178,"(307, 187)","(365, 186)"
1691177452.504351,"(307, 187)","(365, 186)"
1691177452.618605,"(306, 188)","(364, 186)"
1691177452.730147,"(306, 188)","(364, 186)"
1691177452.850574,"(305, 188)","(363, 186)"
1691177452.967477,"(307, 187)","(364, 186)"
1691177453.090391,"(307, 187)","(364, 186)"
1691177453.220091,"(309, 186)","(368, 186)"
1691177453.33676,"(309, 186)","(368, 185)"
1691177453.462839,"(309, 186)","(368, 186)"
1691177453.598241,"(309, 186)","(368, 185)"
1691177453.717954,"(309, 186)","(368, 185)"
1691177453.842617,"(307, 186)","(365, 185)"
1691177453.955585,"(306, 187)","(365, 186)"
1691177454.06608,"(307, 187)","(365, 186)"
1691177454.175208,"(307, 187)","(366, 186)"
1691177454.285362,"(309, 186)","(367, 185)"
1691177454.39217,"(309, 186)","(367, 185)"
1691177454.506329,"(309, 186)","(368, 185)"
1691177454.619419,"(310, 185)","(368, 184)"
1691177454.757248,"(309, 185)","(368, 184)"
1691177454.87762,"(309, 185)","(368, 184)"
1691177454.987768,"(309, 185)","(368, 184)"
1691177455.105662,"(310, 184)","(368, 184)"
1691177455.222311,"(310, 184)","(367, 184)"
1691177455.339658,"(310, 184)","(367, 184)"
1691177455.456809,"(310, 186)","(368, 185)"
1691177455.575263,"(310, 186)","(369, 185)"
1691177455.691342,"(310, 186)","(369, 185)"
1691177455.837437,"(310, 186)","(369, 185)"
1691177455.961853,"(310, 185)","(369, 185)"
1691177456.07976,"(310, 185)","(369, 185)"
1691177456.19861,"(312, 185)","(371, 185)"
1691177456.328659,"(312, 185)","(371, 184)"
1691177456.441339,"(312, 185)","(371, 184)"
1691177456.57976,"(310, 184)","(369, 184)"
1691177456.717373,"(310, 184)","(368, 183)"
1691177456.835226,"(310, 184)","(368, 184)"
1691177456.958345,"(309, 184)","(368, 184)"
1691177457.080646,"(309, 184)","(367, 183)"
1691177457.212927,"(309, 184)","(367, 184)"
1691177457.332091,"(309, 184)","(368, 184)"
1691177457.469075,"(309, 184)","(368, 184)"
1691177457.585579,"(310, 184)","(368, 184)"
1691177457.724301,"(310, 186)","(368, 185)"
1691177457.860182,"(310, 185)","(368, 185)"
1691177458.00144,"(309, 185)","(368, 185)"
1691177458.135744,"(309, 185)","(368, 185)"
1691177458.258428,"(310, 185)","(368, 185)"
1691177458.380912,"(310, 185)","(368, 185)"
1691177458.517138,"(310, 185)","(369, 185)"
1691177458.652269,"(310, 185)","(368, 185)"
1691177458.770169,"(309, 185)","(368, 185)"
1691177458.897815,"(310, 185)","(368, 185)"
1691177459.012651,"(310, 185)","(368, 185)"
1691177459.138633,"(310, 185)","(368, 184)"
1691177459.272815,"(310, 185)","(368, 184)"
1691177459.406674,"(310, 185)","(368, 185)"
1691177459.533791,"(310, 185)","(369, 185)"
1691177459.656648,"(310, 185)","(368, 185)"
1691177459.781843,"(310, 185)","(368, 185)"
1691177459.900971,"(310, 185)","(368, 185)"
1691177460.034181,"(309, 186)","(368, 185)"
1691177460.161683,"(310, 186)","(369, 185)"
1691177460.28927,"(310, 186)","(369, 185)"
1691177460.412868,"(311, 186)","(370, 185)"
1691177460.540619,"(311, 186)","(370, 185)"
1691177460.666369,"(311, 186)","(370, 185)"
1691177460.785133,"(311, 186)","(370, 185)"
1691177460.910455,"(311, 185)","(370, 185)"
1691177461.052136,"(312, 186)","(370, 185)"
1691177461.177585,"(311, 186)","(370, 185)"
1691177461.293292,"(311, 186)","(370, 185)"
1691177461.429179,"(311, 186)","(370, 185)"
1691177461.550518,"(311, 186)","(370, 185)"
1691177461.66373,"(311, 186)","(370, 185)"
1691177461.802976,"(310, 186)","(369, 185)"
1691177461.922112,"(310, 186)","(369, 185)"
1691177462.054548,"(310, 186)","(368, 185)"
1691177462.190475,"(310, 186)","(369, 184)"
1691177462.332544,"(310, 185)","(369, 184)"
1691177462.463695,"(309, 185)","(368, 184)"
1691177462.592104,"(309, 185)","(368, 184)"
1691177462.715431,"(309, 185)","(367, 184)"
1691177462.845454,"(308, 185)","(366, 184)"
1691177462.983096,"(307, 185)","(366, 184)"
1691177463.10644,"(307, 186)","(366, 184)"
1691177463.227934,"(307, 186)","(366, 184)"
1691177463.345483,"(307, 186)","(365, 185)"
1691177463.478137,"(306, 186)","(365, 184)"
1691177463.604398,"(307, 186)","(366, 185)"
1691177463.729331,"(309, 186)","(367, 185)"
1691177463.844093,"(310, 186)","(368, 185)"
1691177463.964315,"(311, 186)","(369, 185)"
1691177464.087598,"(311, 186)","(370, 185)"
1691177464.203172,"(311, 186)","(370, 185)"
1691177464.331815,"(311, 186)","(369, 185)"
1691177464.45728,"(311, 185)","(369, 185)"
1691177464.584551,"(311, 185)","(370, 184)"
1691177464.703868,"(311, 185)","(369, 184)"
1691177464.842548,"(310, 185)","(369, 184)"
1691177464.967128,"(310, 185)","(369, 184)"
1691177465.088857,"(310, 185)","(369, 183)"
1691177465.22269,"(311, 184)","(369, 183)"
1691177465.331503,"(310, 184)","(369, 183)"
1691177465.470464,"(310, 184)","(369, 183)"
1691177465.600126,"(310, 184)","(369, 183)"
1691177465.709882,"(310, 184)","(369, 183)"
1691177465.81651,"(310, 184)","(368, 183)"
1691177465.9307,"(309, 184)","(368, 183)"
1691177466.051884,"(309, 185)","(368, 183)"
1691177466.169063,"(310, 184)","(368, 183)"
1691177466.299525,"(309, 184)","(368, 183)"
1691177466.416099,"(309, 184)","(368, 183)"
1691177466.545528,"(310, 184)","(368, 183)"
1691177466.676643,"(310, 184)","(369, 182)"
1691177466.818252,"(310, 183)","(369, 182)"
1691177466.955332,"(311, 183)","(369, 182)"
1691177467.084152,"(310, 183)","(369, 182)"
1691177467.205831,"(310, 183)","(368, 182)"
1691177467.32858,"(310, 183)","(368, 182)"
1691177467.459414,"(309, 183)","(368, 182)"
1691177467.569578,"(310, 183)","(368, 182)"
1691177467.688108,"(309, 182)","(368, 182)"
1691177467.81251,"(310, 182)","(368, 181)"
1691177467.932753,"(310, 182)","(368, 181)"
1691177468.059185,"(309, 182)","(368, 181)"
1691177468.188844,"(309, 181)","(368, 180)"
1691177468.317959,"(309, 181)","(367, 180)"
1691177468.45292,"(310, 180)","(368, 179)"
1691177468.567066,"(310, 180)","(368, 179)"
1691177468.710398,"(310, 180)","(368, 179)"
1691177468.83894,"(310, 180)","(368, 179)"
1691177468.957745,"(310, 180)","(367, 179)"
1691177469.088516,"(310, 180)","(368, 179)"
1691177469.229361,"(310, 180)","(368, 179)"
1691177469.361961,"(310, 180)","(368, 179)"
1691177469.497567,"(310, 180)","(368, 179)"
1691177469.629392,"(309, 180)","(368, 179)"
1691177469.752402,"(309, 180)","(368, 179)"
1691177469.889773,"(310, 180)","(368, 179)"
1691177470.024503,"(310, 180)","(368, 179)"
1691177470.14684,"(310, 180)","(368, 179)"
1691177470.272057,"(310, 180)","(368, 179)"
1691177470.393159,"(309, 180)","(368, 179)"
1691177470.517613,"(310, 179)","(368, 179)"
1691177470.633562,"(310, 179)","(368, 178)"
1691177470.747085,"(311, 179)","(368, 178)"
1691177470.875292,"(311, 178)","(368, 178)"
1691177470.998731,"(310, 179)","(368, 178)"
1691177471.119153,"(310, 179)","(368, 178)"
1691177471.234303,"(310, 179)","(368, 179)"
1691177471.357063,"(309, 180)","(368, 179)"
1691177471.477972,"(309, 180)","(367, 179)"
1691177471.593849,"(309, 181)","(367, 180)"
1691177471.707092,"(308, 181)","(367, 180)"
1691177471.822619,"(308, 181)","(366, 180)"
1691177471.950121,"(308, 181)","(366, 180)"
1691177472.075543,"(308, 181)","(366, 180)"
1691177472.198316,"(308, 181)","(366, 180)"
1691177472.315972,"(309, 181)","(367, 180)"
1691177472.442248,"(309, 181)","(368, 180)"
1691177472.561537,"(310, 181)","(368, 180)"
1691177472.697851,"(310, 182)","(368, 181)"
1691177472.818097,"(309, 182)","(368, 181)"
1691177472.941298,"(309, 182)","(367, 181)"
1691177473.070005,"(309, 181)","(367, 180)"
1691177473.188433,"(309, 181)","(367, 180)"
1691177473.318751,"(309, 181)","(367, 180)"
1691177473.453348,"(309, 181)","(367, 180)"
1691177473.587237,"(309, 181)","(367, 180)"
1691177473.711467,"(309, 181)","(367, 180)"
1691177473.833165,"(309, 181)","(367, 180)"
1691177473.95436,"(309, 181)","(367, 180)"
1691177474.086458,"(309, 181)","(367, 180)"
1691177474.213315,"(307, 179)","(365, 178)"
1691177474.348401,"(306, 179)","(364, 179)"
1691177474.480025,"(306, 179)","(364, 179)"
1691177474.595234,"(310, 180)","(367, 180)"
1691177474.733333,"(310, 180)","(368, 180)"
1691177474.857761,"(311, 179)","(369, 181)"
1691177474.957125,"(313, 178)","(370, 185)"
1691177475.042571,"(314, 178)","(371, 186)"
1691177475.175281,"(317, 180)","(374, 184)"
1691177475.295544,"(315, 181)","(372, 185)"
1691177475.4136,"(313, 183)","(369, 186)"
1691177475.519167,"(311, 183)","(368, 186)"
1691177475.629966,"(310, 184)","(366, 187)"
1691177475.743717,"(310, 185)","(366, 187)"
1691177475.85856,"(310, 185)","(366, 187)"
1691177475.985271,"(313, 184)","(372, 186)"
1691177476.112741,"(313, 184)","(371, 186)"
1691177476.228321,"(313, 184)","(371, 186)"
1691177476.340975,"(313, 184)","(371, 186)"
1691177476.476344,"(313, 184)","(371, 186)"
1691177476.59246,"(313, 185)","(372, 186)"
1691177476.705681,"(313, 185)","(372, 187)"
1691177476.823009,"(313, 185)","(372, 187)"
1691177476.92944,"(313, 185)","(372, 187)"
1691177477.034231,"(313, 185)","(372, 187)"
1691177477.154426,"(313, 185)","(372, 187)"
1691177477.281121,"(313, 185)","(372, 187)"
1691177477.410104,"(313, 185)","(372, 187)"
1691177477.521641,"(314, 185)","(372, 187)"
1691177477.643861,"(314, 185)","(372, 188)"
1691177477.779258,"(314, 186)","(373, 187)"
1691177477.897026,"(314, 186)","(373, 188)"
1691177478.017754,"(317, 185)","(375, 187)"
1691177478.143829,"(317, 185)","(375, 188)"
1691177478.272097,"(317, 185)","(375, 188)"
1691177478.392562,"(315, 185)","(373, 187)"
1691177478.531368,"(315, 185)","(374, 187)"
1691177478.657937,"(316, 185)","(374, 187)"
1691177478.783849,"(316, 185)","(374, 187)"
1691177478.903169,,
1691177479.045985,,
1691177479.164031,"(315, 186)","(374, 188)"
1691177479.277701,"(316, 186)","(374, 188)"
1691177479.40639,"(316, 187)","(374, 189)"
1691177479.529767,"(316, 187)","(374, 189)"
1691177479.649927,"(315, 188)","(374, 190)"
1691177479.781193,"(313, 188)","(371, 190)"
1691177479.908313,"(310, 189)","(369, 190)"
1691177480.029851,"(308, 190)","(367, 190)"
1691177480.148523,"(307, 190)","(366, 190)"
1691177480.256264,"(307, 190)","(366, 190)"
1691177480.375454,"(308, 191)","(366, 191)"
1691177480.488586,"(309, 190)","(367, 190)"
1691177480.609507,"(311, 190)","(369, 190)"
1691177480.719728,"(311, 189)","(370, 189)"
1691177480.83776,"(312, 189)","(371, 189)"
1691177480.963935,"(313, 189)","(371, 189)"
1691177481.081837,"(314, 189)","(373, 189)"
1691177481.202953,"(314, 189)","(372, 190)"
1691177481.330919,"(314, 189)","(373, 190)"
1691177481.45094,"(311, 189)","(369, 189)"
1691177481.577131,"(312, 189)","(370, 190)"
1691177481.700043,"(312, 189)","(371, 190)"
1691177481.829975,"(313, 189)","(371, 189)"
1691177481.945413,"(313, 189)","(371, 189)"
1691177482.061717,"(312, 189)","(371, 189)"
1691177482.185269,"(313, 189)","(372, 190)"
1691177482.299028,"(314, 189)","(373, 190)"
1691177482.426425,"(314, 189)","(373, 190)"
1691177482.555919,"(314, 189)","(373, 190)"
1691177482.691332,"(315, 189)","(374, 190)"
1691177482.821676,"(315, 189)","(374, 190)"
1691177482.939746,,
1691177483.0677,,
1691177483.193401,"(315, 189)","(373, 190)"
1691177483.324465,"(315, 190)","(374, 190)"
1691177483.451277,"(315, 190)","(374, 191)"
1691177483.593542,"(317, 190)","(375, 191)"
1691177483.719044,"(317, 190)","(376, 191)"
1691177483.838727,"(317, 190)","(376, 191)"
1691177483.963891,"(319, 189)","(377, 190)"
1691177484.093379,"(320, 189)","(378, 190)"
1691177484.213058,"(322, 189)","(380, 190)"
1691177484.339226,"(322, 189)","(380, 190)"
1691177484.459385,"(319, 190)","(378, 192)"
1691177484.577365,"(318, 191)","(377, 192)"
1691177484.705761,"(316, 191)","(375, 192)"
1691177484.837923,"(315, 191)","(374, 192)"
1691177484.956164,"(316, 191)","(375, 192)"
1691177485.075922,"(318, 191)","(377, 192)"
1691177485.204537,"(317, 191)","(377, 193)"
1691177485.31058,"(317, 191)","(376, 192)"
1691177485.433663,"(317, 191)","(376, 192)"
1691177485.565282,"(317, 191)","(376, 192)"
1691177485.681746,"(318, 191)","(377, 192)"
1691177485.805168,"(318, 191)","(377, 193)"
1691177485.929391,,
1691177486.050499,,
1691177486.155219,"(319, 191)","(378, 193)"
1691177486.273657,"(319, 191)","(378, 193)"
1691177486.404312,"(319, 191)","(378, 193)"
1691177486.525966,"(320, 191)","(379, 193)"
1691177486.646598,"(320, 191)","(379, 193)"
1691177486.761828,"(320, 192)","(379, 193)"
1691177486.883134,"(320, 192)","(379, 193)"
1691177486.998484,"(320, 192)","(379, 194)"
1691177487.110997,"(320, 192)","(380, 194)"
1691177487.235548,"(320, 193)","(379, 194)"
1691177487.364149,"(320, 192)","(379, 194)"
1691177487.488868,"(320, 192)","(379, 194)"
1691177487.612199,"(320, 192)","(379, 194)"
1691177487.740771,"(320, 192)","(380, 194)"
1691177487.852669,"(320, 192)","(379, 194)"
1691177487.971338,"(319, 193)","(378, 194)"
1691177488.100407,"(318, 193)","(377, 194)"
1691177488.217345,"(322, 191)","(381, 193)"
1691177488.340354,,
1691177488.457644,"(324, 191)","(381, 193)"
1691177488.590874,,
1691177488.715572,,
1691177488.851282,,
1691177488.964162,,
1691177489.088331,,
1691177489.193558,,
1691177489.313465,"(321, 192)","(379, 194)"
1691177489.429728,"(320, 192)","(379, 194)"
1691177489.536875,"(320, 192)","(379, 194)"
1691177489.657905,"(318, 192)","(377, 193)"
1691177489.778079,"(317, 192)","(376, 193)"
1691177489.915465,"(316, 192)","(374, 193)"
1691177490.024077,"(314, 193)","(372, 193)"
1691177490.145438,"(313, 193)","(372, 193)"
1691177490.25215,"(312, 193)","(371, 192)"
1691177490.363668,"(312, 193)","(371, 192)"
1691177490.47139,"(312, 193)","(371, 192)"
1691177490.589168,"(313, 193)","(371, 193)"
1691177490.710471,"(312, 193)","(371, 193)"
1691177490.840666,"(313, 193)","(371, 193)"
1691177490.965135,"(313, 193)","(372, 193)"
1691177491.086267,"(314, 192)","(372, 192)"
1691177491.202388,"(313, 192)","(372, 192)"
1691177491.316362,"(313, 192)","(372, 191)"
1691177491.444294,"(313, 191)","(372, 191)"
1691177491.567243,"(313, 191)","(372, 191)"
1691177491.698571,"(313, 191)","(372, 190)"
1691177491.81107,"(313, 190)","(372, 190)"
1691177491.930577,"(313, 190)","(372, 190)"
1691177492.060305,"(310, 189)","(369, 188)"
1691177492.174394,"(313, 190)","(371, 190)"
1691177492.309693,"(313, 190)","(371, 190)"
1691177492.423242,"(313, 191)","(371, 191)"
1691177492.55421,"(313, 191)","(371, 191)"
1691177492.675375,"(313, 191)","(371, 191)"
1691177492.80251,"(312, 191)","(371, 191)"
1691177492.930355,"(312, 191)","(371, 191)"
1691177493.049313,"(312, 191)","(371, 191)"
1691177493.17628,"(312, 191)","(371, 190)"
1691177493.295145,"(312, 191)","(371, 191)"
1691177493.413183,"(312, 192)","(371, 191)"
1691177493.532132,"(313, 192)","(372, 191)"
1691177493.644329,"(314, 192)","(372, 192)"
1691177493.753343,"(314, 194)","(373, 192)"
1691177493.876921,"(314, 194)","(373, 193)"
1691177493.995265,"(313, 194)","(373, 193)"
