Timestamp,Mouse Position,Input,Type
"04/08/2023, 15:31:33.55","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:33.58","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:33.63","Point(x=1279, y=719)",'d',Key Press
"04/08/2023, 15:31:33.66","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:33.69","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:33.72","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:33.75","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:33.78","Point(x=1277, y=721)",'d',Key Press
"04/08/2023, 15:31:33.81","Point(x=1272, y=722)",'d',Key Press
"04/08/2023, 15:31:33.85","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:33.89","Point(x=1275, y=721)",'d',Key Press
"04/08/2023, 15:31:33.92","Point(x=1277, y=721)",'d',Key Press
"04/08/2023, 15:31:33.95","Point(x=1276, y=720)",'d',Key Press
"04/08/2023, 15:31:33.98","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:34.01","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:34.05","Point(x=1280, y=721)",'d',Key Press
"04/08/2023, 15:31:34.08","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:34.12","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:34.15","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:31:34.19","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:31:34.29","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:31:34.74","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:35.98","Point(x=1347, y=713)",'w',Key Press
"04/08/2023, 15:31:36.48","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:31:36.51","Point(x=1278, y=720)",'w',Key Press
"04/08/2023, 15:31:36.56","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:31:36.59","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.62","Point(x=1279, y=721)",'w',Key Press
"04/08/2023, 15:31:36.65","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.68","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.72","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.75","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.78","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:31:36.82","Point(x=1278, y=721)",'w',Key Press
"04/08/2023, 15:31:36.85","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.89","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.92","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:36.95","Point(x=1278, y=721)",'w',Key Press
"04/08/2023, 15:31:36.95","Point(x=1280, y=721)",Key.space,Key Press
"04/08/2023, 15:31:38.69","Point(x=1280, y=720)",Key.space,Key Press
"04/08/2023, 15:31:38.90","Point(x=1278, y=722)",'a',Key Press
"04/08/2023, 15:31:39.52","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:40.18","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:40.47","Point(x=1293, y=721)",'a',Key Press
"04/08/2023, 15:31:40.74","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:41.36","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:41.62","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:42.31","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:31:42.34","Point(x=1142, y=707)",'a',Key Press
"04/08/2023, 15:31:42.34","Point(x=1239, y=717)",'w',Key Press
"04/08/2023, 15:31:43.32","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.35","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.39","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.42","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.45","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.48","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.51","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.54","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.57","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:31:43.57","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:31:43.80","Point(x=1280, y=720)",'2',Key Press
"04/08/2023, 15:31:44.18","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:31:45.00","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.09","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.20","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.28","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.38","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.46","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.56","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.66","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.75","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.84","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:45.93","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:46.03","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:46.12","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:46.23","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:31:57.74","Point(x=1280, y=720)",'b',Key Press
"04/08/2023, 15:31:59.56","Point(x=687, y=685)",Button.left,Mouse Click
"04/08/2023, 15:31:59.64","Point(x=686, y=685)",Button.left,Mouse Click
"04/08/2023, 15:31:59.97","Point(x=1026, y=561)",Button.left,Mouse Click
"04/08/2023, 15:32:00.05","Point(x=1026, y=561)",Button.left,Mouse Click
"04/08/2023, 15:32:00.21","Point(x=1026, y=561)",'b',Key Press
"04/08/2023, 15:32:00.95","Point(x=951, y=687)",Button.left,Mouse Click
"04/08/2023, 15:32:01.02","Point(x=951, y=687)",Button.left,Mouse Click
"04/08/2023, 15:32:03.00","Point(x=933, y=337)",Button.left,Mouse Click
"04/08/2023, 15:32:03.11","Point(x=933, y=337)",Button.left,Mouse Click
"04/08/2023, 15:32:04.43","Point(x=716, y=485)",Button.left,Mouse Click
"04/08/2023, 15:32:04.54","Point(x=714, y=486)",Button.left,Mouse Click
"04/08/2023, 15:32:04.96","Point(x=995, y=529)",Button.left,Mouse Click
"04/08/2023, 15:32:05.06","Point(x=995, y=529)",Button.left,Mouse Click
"04/08/2023, 15:32:05.40","Point(x=757, y=371)",Button.left,Mouse Click
"04/08/2023, 15:32:05.50","Point(x=757, y=371)",Button.left,Mouse Click
"04/08/2023, 15:32:05.73","Point(x=892, y=650)",Button.left,Mouse Click
"04/08/2023, 15:32:05.80","Point(x=890, y=650)",Button.left,Mouse Click
"04/08/2023, 15:32:05.93","Point(x=695, y=699)",Button.left,Mouse Click
"04/08/2023, 15:32:06.02","Point(x=694, y=699)",Button.left,Mouse Click
"04/08/2023, 15:32:06.08","Point(x=693, y=700)",'b',Key Press
"04/08/2023, 15:32:06.32","Point(x=691, y=705)",'b',Key Press
"04/08/2023, 15:32:06.91","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:07.16","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:32:07.39","Point(x=1280, y=720)",'4',Key Press
"04/08/2023, 15:32:07.71","Point(x=1280, y=720)",'4',Key Press
"04/08/2023, 15:32:08.21","Point(x=1280, y=720)",'4',Key Press
"04/08/2023, 15:32:08.60","Point(x=1280, y=720)",'4',Key Press
"04/08/2023, 15:32:08.82","Point(x=1280, y=720)",'4',Key Press
"04/08/2023, 15:32:09.05","Point(x=1280, y=720)",'4',Key Press
"04/08/2023, 15:32:13.26","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:14.16","Point(x=1274, y=712)",'d',Key Press
"04/08/2023, 15:32:14.84","Point(x=1275, y=719)",Button.left,Mouse Click
"04/08/2023, 15:32:15.22","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:15.94","Point(x=1272, y=766)",'1',Key Press
"04/08/2023, 15:32:16.41","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:16.65","Point(x=1280, y=721)",'a',Key Press
"04/08/2023, 15:32:16.91","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:17.21","Point(x=1278, y=718)",'d',Key Press
"04/08/2023, 15:32:17.71","Point(x=1282, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:17.78","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:17.85","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:18.06","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:18.19","Point(x=1281, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:18.33","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:18.44","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:18.67","Point(x=1280, y=721)",Button.left,Mouse Click
"04/08/2023, 15:32:18.74","Point(x=1275, y=721)",Button.left,Mouse Click
"04/08/2023, 15:32:18.88","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:19.06","Point(x=1280, y=719)",Button.left,Mouse Click
"04/08/2023, 15:32:19.21","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:19.42","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:19.54","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:19.74","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:19.86","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:20.13","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:20.24","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:20.50","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:20.62","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:20.87","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:20.99","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:21.37","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:21.88","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:21.91","Point(x=1281, y=719)",'a',Key Press
"04/08/2023, 15:32:21.94","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:21.97","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.00","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.05","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:22.08","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.11","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.14","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:22.17","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.20","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:22.24","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.27","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.31","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.34","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.38","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.41","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.44","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.47","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.50","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:22.66","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:22.80","Point(x=1281, y=722)",'d',Key Press
"04/08/2023, 15:32:22.94","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:23.21","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:23.34","Point(x=1254, y=724)",'d',Key Press
"04/08/2023, 15:32:24.06","Point(x=1280, y=721)",'d',Key Press
"04/08/2023, 15:32:24.56","Point(x=1275, y=720)",'d',Key Press
"04/08/2023, 15:32:24.60","Point(x=1275, y=720)",'d',Key Press
"04/08/2023, 15:32:24.64","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:24.67","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:24.70","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:32:24.82","Point(x=1273, y=721)",'d',Key Press
"04/08/2023, 15:32:25.32","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:32:25.36","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.40","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.43","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:25.46","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:25.50","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:25.53","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.56","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.59","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:32:25.62","Point(x=1276, y=720)",'d',Key Press
"04/08/2023, 15:32:25.67","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.70","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.73","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:25.76","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:32:25.79","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.82","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:25.85","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:25.89","Point(x=1276, y=720)",'d',Key Press
"04/08/2023, 15:32:25.93","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:25.96","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:26.25","Point(x=1280, y=720)",'r',Key Press
"04/08/2023, 15:32:27.17","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:27.67","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:27.71","Point(x=1254, y=720)",'a',Key Press
"04/08/2023, 15:32:28.28","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:32:28.45","Point(x=1280, y=720)",'2',Key Press
"04/08/2023, 15:32:28.74","Point(x=1280, y=720)",'1',Key Press
"04/08/2023, 15:32:29.29","Point(x=1285, y=720)",'a',Key Press
"04/08/2023, 15:32:30.04","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:32:31.43","Point(x=1279, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:31.43","Point(x=1274, y=720)",'d',Key Press
"04/08/2023, 15:32:31.78","Point(x=1277, y=720)",'2',Key Press
"04/08/2023, 15:32:32.10","Point(x=1279, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:32.15","Point(x=1279, y=719)",'1',Key Press
"04/08/2023, 15:32:32.56","Point(x=1281, y=720)",Key.space,Key Press
"04/08/2023, 15:32:32.64","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:32:33.28","Point(x=1284, y=720)",'a',Key Press
"04/08/2023, 15:32:33.31","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:32:33.34","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:33.39","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.42","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.45","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:33.48","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.51","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.54","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.58","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.61","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:33.65","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.68","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:33.72","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.75","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.78","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.81","Point(x=1284, y=720)",'a',Key Press
"04/08/2023, 15:32:33.84","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:33.87","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.92","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:33.95","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:34.09","Point(x=1288, y=720)",'a',Key Press
"04/08/2023, 15:32:34.60","Point(x=1296, y=721)",'a',Key Press
"04/08/2023, 15:32:34.63","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:34.66","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:34.70","Point(x=1280, y=721)",'a',Key Press
"04/08/2023, 15:32:34.73","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:34.76","Point(x=1281, y=721)",'a',Key Press
"04/08/2023, 15:32:34.79","Point(x=1282, y=721)",'a',Key Press
"04/08/2023, 15:32:34.82","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:34.87","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:34.90","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:32:35.42","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:35.46","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:35.49","Point(x=1278, y=719)",'a',Key Press
"04/08/2023, 15:32:35.52","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:35.55","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:35.58","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:35.61","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:35.65","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:35.69","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:32:35.70","Point(x=1280, y=720)",'s',Key Press
"04/08/2023, 15:32:36.41","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:32:36.92","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:32:36.95","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:36.98","Point(x=1281, y=720)",'w',Key Press
"04/08/2023, 15:32:36.99","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:32:38.07","Point(x=1280, y=720)",Key.space,Key Press
"04/08/2023, 15:32:38.63","Point(x=1280, y=720)",Key.space,Key Press
"04/08/2023, 15:32:39.06","Point(x=1282, y=720)",'1',Key Press
"04/08/2023, 15:32:39.34","Point(x=1299, y=721)",'a',Key Press
"04/08/2023, 15:32:40.07","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:40.45","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:40.72","Point(x=1336, y=733)",Key.space,Key Press
"04/08/2023, 15:32:41.00","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:42.56","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:43.90","Point(x=1279, y=720)",'3',Key Press
"04/08/2023, 15:32:45.50","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:32:45.51","Point(x=1290, y=718)",Button.right,Mouse Click
"04/08/2023, 15:32:45.66","Point(x=1275, y=720)",Button.right,Mouse Click
"04/08/2023, 15:32:46.10","Point(x=1280, y=720)",'2',Key Press
"04/08/2023, 15:32:46.48","Point(x=1280, y=720)",'1',Key Press
"04/08/2023, 15:32:46.78","Point(x=1271, y=720)",'d',Key Press
"04/08/2023, 15:32:47.61","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:32:47.64","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:32:47.67","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:47.71","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:47.74","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:47.78","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:47.81","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:47.84","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:47.87","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:47.90","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:47.93","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:47.98","Point(x=1288, y=719)",'d',Key Press
"04/08/2023, 15:32:48.01","Point(x=1291, y=720)",'d',Key Press
"04/08/2023, 15:32:48.02","Point(x=1389, y=719)",'w',Key Press
"04/08/2023, 15:32:48.57","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.60","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.63","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.68","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.71","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.74","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.77","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.80","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.83","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:48.84","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:49.22","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:49.73","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:49.76","Point(x=1276, y=721)",'d',Key Press
"04/08/2023, 15:32:49.79","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:49.83","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:49.86","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:49.89","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:49.92","Point(x=1279, y=721)",'d',Key Press
"04/08/2023, 15:32:49.96","Point(x=1278, y=721)",'d',Key Press
"04/08/2023, 15:32:50.00","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:50.03","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:50.06","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:50.09","Point(x=1276, y=721)",'d',Key Press
"04/08/2023, 15:32:50.12","Point(x=1278, y=721)",'d',Key Press
"04/08/2023, 15:32:50.15","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:50.18","Point(x=1279, y=721)",'d',Key Press
"04/08/2023, 15:32:50.22","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:50.25","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:50.29","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:50.82","Point(x=1281, y=721)",'a',Key Press
"04/08/2023, 15:32:51.48","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:51.59","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:51.75","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:51.85","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:52.04","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:52.07","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:52.16","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:52.49","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:52.54","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:52.64","Point(x=1279, y=720)",Button.left,Mouse Click
"04/08/2023, 15:32:53.00","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:53.03","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.06","Point(x=1278, y=721)",'d',Key Press
"04/08/2023, 15:32:53.09","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.12","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.16","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.19","Point(x=1277, y=721)",'d',Key Press
"04/08/2023, 15:32:53.23","Point(x=1278, y=721)",'d',Key Press
"04/08/2023, 15:32:53.27","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:53.30","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.33","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.36","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:53.39","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:53.42","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:53.45","Point(x=1280, y=721)",'d',Key Press
"04/08/2023, 15:32:53.48","Point(x=1279, y=721)",'d',Key Press
"04/08/2023, 15:32:53.53","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.56","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:53.59","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:32:53.62","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.66","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:53.83","Point(x=1319, y=721)",'d',Key Press
"04/08/2023, 15:32:53.94","Point(x=1302, y=719)",'w',Key Press
"04/08/2023, 15:32:54.07","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:54.23","Point(x=1280, y=720)",Key.space,Key Press
"04/08/2023, 15:32:54.41","Point(x=1280, y=722)",'a',Key Press
"04/08/2023, 15:32:54.92","Point(x=1291, y=727)",'a',Key Press
"04/08/2023, 15:32:54.95","Point(x=1310, y=738)",'a',Key Press
"04/08/2023, 15:32:55.36","Point(x=1262, y=713)",'d',Key Press
"04/08/2023, 15:32:55.61","Point(x=1277, y=720)",'a',Key Press
"04/08/2023, 15:32:55.70","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:55.75","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:32:56.06","Point(x=1278, y=720)",'a',Key Press
"04/08/2023, 15:32:56.26","Point(x=1280, y=720)",'s',Key Press
"04/08/2023, 15:32:56.39","Point(x=1282, y=720)",'d',Key Press
"04/08/2023, 15:32:56.68","Point(x=1288, y=720)",'a',Key Press
"04/08/2023, 15:32:56.74","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:32:56.93","Point(x=1426, y=763)",'a',Key Press
